,class_name,class_number,doc_path,doc_id,split
46,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233198.tif,0001233198.tif,4
47,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233187.tif,0001233187.tif,4
48,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233179.tif,0001233179.tif,4
49,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233205.tif,0001233205.tif,4
50,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233201.tif,0001233201.tif,4
51,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233204.tif,0001233204.tif,4
52,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233191.tif,0001233191.tif,4
53,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233193.tif,0001233193.tif,4
54,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233177.tif,0001233177.tif,4
55,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233190.tif,0001233190.tif,4
56,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233186.tif,0001233186.tif,4
57,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233180.tif,0001233180.tif,4
58,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233182.tif,0001233182.tif,4
59,file_folder-_blank2-_blank2,10,/home/mari/pibic/flat/file_folder-_blank2-_blank2/2054640061.tif,2054640061.tif,4
60,file_folder-_blank2-_blank2,10,/home/mari/pibic/flat/file_folder-_blank2-_blank2/2051317257.tif,2051317257.tif,1
62,file_folder-_blank2-_blank2,10,/home/mari/pibic/flat/file_folder-_blank2-_blank2/2053453845.tif,2053453845.tif,2
64,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084325764b.tif,2084325764b.tif,3
65,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074977868.tif,2074977868.tif,2
66,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084327308.tif,2084327308.tif,1
68,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077228093.tif,2077228093.tif,3
69,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075773328a_3329.tif,2075773328a_3329.tif,2
71,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077814154b_4155.tif,2077814154b_4155.tif,4
73,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077779385.tif,2077779385.tif,1
74,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084375907.tif,2084375907.tif,1
75,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2076143292a.tif,2076143292a.tif,3
76,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2073085566.tif,2073085566.tif,3
77,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075075260.tif,2075075260.tif,1
78,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084375876a.tif,2084375876a.tif,1
80,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077781857.tif,2077781857.tif,1
81,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075065271a.tif,2075065271a.tif,4
82,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074664566.tif,2074664566.tif,4
84,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074848400a.tif,2074848400a.tif,1
85,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074669106.tif,2074669106.tif,3
86,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2072786802.tif,2072786802.tif,3
87,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2072799097.tif,2072799097.tif,2
89,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075317527.tif,2075317527.tif,1
90,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074979759.tif,2074979759.tif,2
91,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077814733.tif,2077814733.tif,3
92,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074669877.tif,2074669877.tif,1
93,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077751373a_1374.tif,2077751373a_1374.tif,4
94,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2072786612.tif,2072786612.tif,0
95,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075786014a_6015.tif,2075786014a_6015.tif,1
97,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2072787827.tif,2072787827.tif,2
98,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2076143205b_3206.tif,2076143205b_3206.tif,3
102,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075073206.tif,2075073206.tif,1
104,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2076167646b_7647.tif,2076167646b_7647.tif,0
105,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077934815.tif,2077934815.tif,1
106,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077378656.tif,2077378656.tif,1
107,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077816900.tif,2077816900.tif,4
108,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075498771.tif,2075498771.tif,3
109,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077228380.tif,2077228380.tif,1
110,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075457523a_7524.tif,2075457523a_7524.tif,2
111,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075550585.tif,2075550585.tif,1
114,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084384451b_4452.tif,2084384451b_4452.tif,1
116,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075074159.tif,2075074159.tif,1
117,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075272915.tif,2075272915.tif,1
118,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074654231.tif,2074654231.tif,3
119,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074978363a.tif,2074978363a.tif,2
120,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074841337.tif,2074841337.tif,1
121,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077872209a_2210.tif,2077872209a_2210.tif,2
122,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075322160.tif,2075322160.tif,1
123,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075815572.tif,2075815572.tif,1
124,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2073625907a_5908.tif,2073625907a_5908.tif,4
125,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074660020a_0021.tif,2074660020a_0021.tif,3
126,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084326377a.tif,2084326377a.tif,3
127,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074971764.tif,2074971764.tif,4
129,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075029960.tif,2075029960.tif,1
130,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2072798955.tif,2072798955.tif,4
131,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077191612.tif,2077191612.tif,1
134,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075510641a.tif,2075510641a.tif,3
135,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077227383.tif,2077227383.tif,4
136,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077030584.tif,2077030584.tif,4
137,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075498025.tif,2075498025.tif,1
138,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075473993.tif,2075473993.tif,1
139,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075332145a.tif,2075332145a.tif,4
140,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075774083.tif,2075774083.tif,1
141,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084327667.tif,2084327667.tif,2
142,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074654269a.tif,2074654269a.tif,3
144,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077781196.tif,2077781196.tif,4
145,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075059158b_9159.tif,2075059158b_9159.tif,2
147,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074977800.tif,2074977800.tif,4
149,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074978359a.tif,2074978359a.tif,3
150,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2072787878.tif,2072787878.tif,4
151,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077229078.tif,2077229078.tif,4
152,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075028835.tif,2075028835.tif,4
153,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075473128a.tif,2075473128a.tif,1
154,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075018277.tif,2075018277.tif,1
157,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075774073.tif,2075774073.tif,1
158,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075763526.tif,2075763526.tif,2
159,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2073429070.tif,2073429070.tif,4
161,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077740189a_0190.tif,2077740189a_0190.tif,4
162,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2073087357.tif,2073087357.tif,3
163,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084372276.tif,2084372276.tif,3
165,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077229131.tif,2077229131.tif,1
166,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075459586.tif,2075459586.tif,2
167,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077227472.tif,2077227472.tif,2
170,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075291891a.tif,2075291891a.tif,1
171,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075060349.tif,2075060349.tif,4
173,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074669163.tif,2074669163.tif,2
174,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2078146441a.tif,2078146441a.tif,4
176,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084375864.tif,2084375864.tif,1
177,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075327236.tif,2075327236.tif,4
178,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074843254.tif,2074843254.tif,4
179,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074978963.tif,2074978963.tif,1
180,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074939093.tif,2074939093.tif,4
181,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075807297.tif,2075807297.tif,1
182,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075510116.tif,2075510116.tif,1
184,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084250069a.tif,2084250069a.tif,3
185,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2073626243a.tif,2073626243a.tif,4
186,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2076167182.tif,2076167182.tif,3
187,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2073598245_8250.tif,2073598245_8250.tif,0
188,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075016916a.tif,2075016916a.tif,1
189,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084327667a.tif,2084327667a.tif,4
190,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074664995.tif,2074664995.tif,2
191,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074943198a.tif,2074943198a.tif,3
194,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084325838.tif,2084325838.tif,0
195,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075031918.tif,2075031918.tif,3
196,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074658834a.tif,2074658834a.tif,0
197,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2076205206.tif,2076205206.tif,4
199,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075786001.tif,2075786001.tif,4
201,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074972342.tif,2074972342.tif,1
202,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074673114.tif,2074673114.tif,3
203,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077003291.tif,2077003291.tif,4
204,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074655588a.tif,2074655588a.tif,3
207,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077377621a.tif,2077377621a.tif,1
208,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077814895.tif,2077814895.tif,1
209,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2078141306a_1307.tif,2078141306a_1307.tif,2
211,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075073946.tif,2075073946.tif,4
212,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075317413.tif,2075317413.tif,4
213,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074656828.tif,2074656828.tif,1
214,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074686905a.tif,2074686905a.tif,2
215,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2073625194a_5195.tif,2073625194a_5195.tif,1
216,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075465925.tif,2075465925.tif,1
217,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2072797209a_7210.tif,2072797209a_7210.tif,3
218,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075049876a.tif,2075049876a.tif,2
219,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074843202a.tif,2074843202a.tif,1
220,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075031021.tif,2075031021.tif,1
221,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075773709.tif,2075773709.tif,2
222,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074848392.tif,2074848392.tif,2
223,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077030687.tif,2077030687.tif,1
225,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077806425.tif,2077806425.tif,3
226,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084375713b.tif,2084375713b.tif,4
227,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075549871.tif,2075549871.tif,1
228,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084375749.tif,2084375749.tif,3
229,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077808612.tif,2077808612.tif,0
230,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074973783.tif,2074973783.tif,4
231,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074941807.tif,2074941807.tif,3
232,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074972751b.tif,2074972751b.tif,4
233,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074256998.tif,2074256998.tif,3
234,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077377657.tif,2077377657.tif,3
235,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075321270.tif,2075321270.tif,0
236,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075321442a_1443.tif,2075321442a_1443.tif,1
239,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2076198325.tif,2076198325.tif,3
240,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075321382.tif,2075321382.tif,0
241,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075051058a.tif,2075051058a.tif,0
243,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077739156.tif,2077739156.tif,2
245,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074941879.tif,2074941879.tif,1
246,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075060099b_0100.tif,2075060099b_0100.tif,4
247,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074978358.tif,2074978358.tif,1
248,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075316839.tif,2075316839.tif,3
249,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2076198035.tif,2076198035.tif,1
250,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2073627214.tif,2073627214.tif,4
252,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075058825.tif,2075058825.tif,4
253,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074932447.tif,2074932447.tif,1
254,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075074195.tif,2075074195.tif,3
256,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2076205346a_5347.tif,2076205346a_5347.tif,1
258,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077229101a.tif,2077229101a.tif,3
259,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2073806995b.tif,2073806995b.tif,1
260,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2073624846b_4847.tif,2073624846b_4847.tif,1
262,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075458098a.tif,2075458098a.tif,4
263,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077228793a.tif,2077228793a.tif,0
264,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2072787808.tif,2072787808.tif,2
265,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084375869c_5870.tif,2084375869c_5870.tif,1
266,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075265484.tif,2075265484.tif,2
267,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075785190a_5191.tif,2075785190a_5191.tif,0
269,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074847931.tif,2074847931.tif,2
270,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075457502b.tif,2075457502b.tif,4
271,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075029607.tif,2075029607.tif,1
272,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075807366.tif,2075807366.tif,4
273,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075509203_9204.tif,2075509203_9204.tif,1
274,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084325719b.tif,2084325719b.tif,3
275,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077746138.tif,2077746138.tif,4
276,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2073627934.tif,2073627934.tif,2
277,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075301455.tif,2075301455.tif,2
278,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075498680.tif,2075498680.tif,1
281,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2078064112.tif,2078064112.tif,1
282,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077644881.tif,2077644881.tif,3
283,email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075057860.tif,2075057860.tif,1
285,advertisement-_course_consortium,12,/home/mari/pibic/flat/advertisement-_course_consortium/tob07011.27.tif,tob07011.27.tif,2
286,advertisement-_course_consortium,12,/home/mari/pibic/flat/advertisement-_course_consortium/tob07911.36.tif,tob07911.36.tif,2
287,advertisement-_camel_75th_birthday,13,/home/mari/pibic/flat/advertisement-_camel_75th_birthday/509131834.tif,509131834.tif,1
288,advertisement-_camel_75th_birthday,13,/home/mari/pibic/flat/advertisement-_camel_75th_birthday/509131835.tif,509131835.tif,2
289,advertisement-_introducing-_sub1,14,/home/mari/pibic/flat/advertisement-_introducing-_sub1/0000106842.tif,0000106842.tif,1
290,advertisement-_introducing-_sub1,14,/home/mari/pibic/flat/advertisement-_introducing-_sub1/0000106843.tif,0000106843.tif,1
291,advertisement-_i_love_what-_sub2,15,/home/mari/pibic/flat/advertisement-_i_love_what-_sub2/2071466000_6001.tif,2071466000_6001.tif,4
292,advertisement-_i_love_what-_sub2,15,/home/mari/pibic/flat/advertisement-_i_love_what-_sub2/2071465958_5959.tif,2071465958_5959.tif,1
294,form-_to_firm,16,/home/mari/pibic/flat/form-_to_firm/2025993794.tif,2025993794.tif,1
295,form-_to_firm,16,/home/mari/pibic/flat/form-_to_firm/2063577374.tif,2063577374.tif,3
296,form-_to_firm,16,/home/mari/pibic/flat/form-_to_firm/2063582775.tif,2063582775.tif,2
297,budget-_locally_paid,17,/home/mari/pibic/flat/budget-_locally_paid/96026186.tif,96026186.tif,1
298,budget-_locally_paid,17,/home/mari/pibic/flat/budget-_locally_paid/95732864.tif,95732864.tif,1
299,budget-_locally_paid,17,/home/mari/pibic/flat/budget-_locally_paid/95732868.tif,95732868.tif,1
300,budget-_locally_paid,17,/home/mari/pibic/flat/budget-_locally_paid/96112999a.tif,96112999a.tif,1
301,budget-_locally_paid,17,/home/mari/pibic/flat/budget-_locally_paid/95732859.tif,95732859.tif,1
302,budget-_locally_paid,17,/home/mari/pibic/flat/budget-_locally_paid/95732860.tif,95732860.tif,1
303,budget-_locally_paid,17,/home/mari/pibic/flat/budget-_locally_paid/95732862.tif,95732862.tif,1
304,budget-_locally_paid,17,/home/mari/pibic/flat/budget-_locally_paid/96018614.tif,96018614.tif,1
305,budget-_locally_paid,17,/home/mari/pibic/flat/budget-_locally_paid/96158364_8365.tif,96158364_8365.tif,1
306,budget-_locally_paid,17,/home/mari/pibic/flat/budget-_locally_paid/96669872.tif,96669872.tif,1
