split_mode,split_number,file_a_idx,file_a_name,file_b_idx,file_b_name,is_equal
zsl_split,4,76,2075074004a_4005.tif,381,2075457502b.tif,1
zsl_split,4,76,2075074004a_4005.tif,2565,24010847.tif,0
zsl_split,4,77,2077779385.tif,347,2077228481.tif,1
zsl_split,4,77,2077779385.tif,26524,2505474011_4012.tif,0
zsl_split,4,78,2084375907.tif,231,2074978963.tif,1
zsl_split,4,78,2084375907.tif,64333,2031298592.tif,0
zsl_split,4,79,2076143292a.tif,226,2077815232b.tif,1
zsl_split,4,79,2076143292a.tif,1077,CTRSP-FILES017066-70.tif,0
zsl_split,4,80,2075075260.tif,267,2074257058.tif,1
zsl_split,4,80,2075075260.tif,16304,ti31149221_9224.tif,0
zsl_split,4,81,2075768621.tif,112,2072787827.tif,1
zsl_split,4,81,2075768621.tif,25357,2050627734.tif,0
zsl_split,4,82,2074946394.tif,372,2075772257.tif,1
zsl_split,4,82,2074946394.tif,66566,2084512506_2507.tif,0
zsl_split,4,83,2084375876a.tif,75,2075031185_1186.tif,1
zsl_split,4,83,2084375876a.tif,2577,tcal0391939.tif,0
zsl_split,4,84,2075815556.tif,141,2084303162.tif,1
zsl_split,4,84,2075815556.tif,29028,50732723-2723.tif,0
zsl_split,4,85,2077781857.tif,215,2076135772.tif,1
zsl_split,4,85,2077781857.tif,66843,2041837270-a.tif,0
zsl_split,4,86,2074664566.tif,69,2078066245.tif,1
zsl_split,4,86,2074664566.tif,2354,tnwl0024757.tif,0
zsl_split,4,87,2077228153.tif,128,2077816900.tif,1
zsl_split,4,87,2077228153.tif,46204,96338494_8495.tif,0
zsl_split,4,88,2077740001.tif,404,2072787526.tif,1
zsl_split,4,88,2077740001.tif,66766,2040589806.tif,0
zsl_split,4,89,2077642990a.tif,179,2075774083.tif,1
zsl_split,4,89,2077642990a.tif,66937,2041819000.tif,0
zsl_split,4,90,2077813910.tif,81,2075768621.tif,1
zsl_split,4,90,2077813910.tif,68561,tnwl0007512.tif,0
zsl_split,4,91,2074659992a.tif,393,2074932479.tif,1
zsl_split,4,91,2074659992a.tif,65383,2069716911.tif,0
zsl_split,4,92,2074848400a.tif,392,2075498680.tif,1
zsl_split,4,92,2074848400a.tif,67029,2062102000.tif,0
zsl_split,4,93,2075461054.tif,275,2074654311.tif,1
zsl_split,4,93,2075461054.tif,59524,2043913055.tif,0
zsl_split,4,94,2073627900b_7901.tif,272,2077814895.tif,1
zsl_split,4,94,2073627900b_7901.tif,60959,0001156485.tif,0
zsl_split,4,95,2074669106.tif,108,2072786612.tif,1
zsl_split,4,95,2074669106.tif,60849,0000061264.tif,0
zsl_split,4,96,2077748839a.tif,334,2074665184.tif,1
zsl_split,4,96,2077748839a.tif,53590,502781541+-1542.tif,0
zsl_split,4,97,2072786802.tif,271,2077003317.tif,1
zsl_split,4,97,2072786802.tif,43260,84458529_8535.tif,0
zsl_split,4,98,2072799097.tif,179,2075774083.tif,1
zsl_split,4,98,2072799097.tif,25535,2505335147.tif,0
zsl_split,4,99,2075465948.tif,209,2077229131.tif,1
zsl_split,4,99,2075465948.tif,69211,tnwl0023027.tif,0
zsl_split,4,100,2084375837.tif,186,2077781196.tif,1
zsl_split,4,100,2084375837.tif,911,2023379517_2023379527.tif,0
zsl_split,4,101,2074841232.tif,352,2073627214.tif,1
zsl_split,4,101,2074841232.tif,1482,2070622145_2154.tif,0
zsl_split,4,102,2075317527.tif,306,2084375713b.tif,1
zsl_split,4,102,2075317527.tif,46212,2054504230.tif,0
zsl_split,4,103,2074978361.tif,196,2075028835.tif,1
zsl_split,4,103,2074978361.tif,68373,24010476.tif,0
zsl_split,4,104,2074979759.tif,280,2074656828.tif,1
zsl_split,4,104,2074979759.tif,66811,2041225138.tif,0
zsl_split,4,105,2077814733.tif,389,2077377612.tif,1
zsl_split,4,105,2077814733.tif,29012,2501168349_2501168350.tif,0
zsl_split,4,106,2074669877.tif,135,2074655881b_5882.tif,1
zsl_split,4,106,2074669877.tif,66170,2031322764.tif,0
zsl_split,4,107,2077751373a_1374.tif,358,2074972302a.tif,1
zsl_split,4,107,2077751373a_1374.tif,68266,tnwl0034673.tif,0
zsl_split,4,108,2072786612.tif,78,2084375907.tif,1
zsl_split,4,108,2072786612.tif,57989,ti16561623_1629.tif,0
zsl_split,4,109,2075786014a_6015.tif,123,2077806353a.tif,1
zsl_split,4,109,2075786014a_6015.tif,16479,2071865891.tif,0
zsl_split,4,110,2074842872.tif,219,2083462690a.tif,1
zsl_split,4,110,2074842872.tif,66332,2069730935.tif,0
zsl_split,4,111,2077378468.tif,351,2075031217.tif,1
zsl_split,4,111,2077378468.tif,65361,2069710127.tif,0
zsl_split,4,112,2072787827.tif,208,2077228095.tif,1
zsl_split,4,112,2072787827.tif,7734,2070499192_9193.tif,0
zsl_split,4,113,2076143205b_3206.tif,218,2075465627a.tif,1
zsl_split,4,113,2076143205b_3206.tif,66706,2040328599.tif,0
zsl_split,4,114,2077874238.tif,161,2074656098.tif,1
zsl_split,4,114,2077874238.tif,2501,24012422.tif,0
zsl_split,4,115,2075059898a.tif,134,2075457523a_7524.tif,1
zsl_split,4,115,2075059898a.tif,56771,2065331383.tif,0
zsl_split,4,116,2077747458.tif,385,2075509203_9204.tif,1
zsl_split,4,116,2077747458.tif,1587,2072483023_3024.tif,0
zsl_split,4,117,2075058629a_8630.tif,73,2077814154b_4155.tif,1
zsl_split,4,117,2075058629a_8630.tif,1462,0000430859.tif,0
zsl_split,4,118,2075458302.tif,252,2075029957b.tif,1
zsl_split,4,118,2075458302.tif,64102,2069723299.tif,0
zsl_split,4,119,2074659432.tif,150,2075322160.tif,1
zsl_split,4,119,2074659432.tif,1892,2070622135_2144.tif,0
zsl_split,4,120,2077741936.tif,364,2077874184.tif,1
zsl_split,4,120,2077741936.tif,25644,2505159127.tif,0
zsl_split,4,121,2077378310.tif,73,2077814154b_4155.tif,1
zsl_split,4,121,2077378310.tif,993,PUBLICATIONS0051012-.tif,0
zsl_split,4,122,2075073206.tif,379,2074686312.tif,1
zsl_split,4,122,2075073206.tif,55898,92244045.tif,0
zsl_split,4,123,2077806353a.tif,349,2063336812a_6813.tif,1
zsl_split,4,123,2077806353a.tif,69139,11003808.tif,0
zsl_split,4,124,2085291242.tif,250,2074939057.tif,1
zsl_split,4,124,2085291242.tif,1161,2073104578_4583.tif,0
zsl_split,4,125,2074972942.tif,285,2084375929a.tif,1
zsl_split,4,125,2074972942.tif,25697,2505168612.tif,0
zsl_split,4,126,2077812248.tif,241,2073626243a.tif,1
zsl_split,4,126,2077812248.tif,66140,2069712706.tif,0
zsl_split,4,127,2077378656.tif,84,2075815556.tif,1
zsl_split,4,127,2077378656.tif,65180,2069738568.tif,0
zsl_split,4,128,2077816900.tif,121,2077378310.tif,1
zsl_split,4,128,2077816900.tif,28891,50376579-6579.tif,0
zsl_split,4,129,2075498771.tif,344,2074974542b.tif,1
zsl_split,4,129,2075498771.tif,64303,2069733121.tif,0
zsl_split,4,130,2077228380.tif,193,2074978359a.tif,1
zsl_split,4,130,2077228380.tif,66029,2069713378.tif,0
zsl_split,4,131,2075814304.tif,233,2077812552a_2553.tif,1
zsl_split,4,131,2075814304.tif,69408,timo0006675_6676.tif,0
zsl_split,4,132,2084003163a_3164.tif,307,2084375749.tif,1
zsl_split,4,132,2084003163a_3164.tif,68752,tnwl0044143_4144.tif,0
zsl_split,4,133,2077227696.tif,236,2075807297.tif,1
zsl_split,4,133,2077227696.tif,50443,2074103878.tif,0
zsl_split,4,134,2075457523a_7524.tif,360,2075786240.tif,1
zsl_split,4,134,2075457523a_7524.tif,66640,83660795_0796.tif,0
zsl_split,4,135,2074655881b_5882.tif,169,2077227383.tif,1
zsl_split,4,135,2074655881b_5882.tif,764,524389244+-9245.tif,0
zsl_split,4,136,2075038605.tif,151,2075461113.tif,1
zsl_split,4,136,2075038605.tif,29313,PUBLICATIONS007331-7.tif,0
zsl_split,4,137,2075321314.tif,327,2076198000.tif,1
zsl_split,4,137,2075321314.tif,56083,2070001253_1254.tif,0
zsl_split,4,138,2074932482b.tif,220,99387712.tif,1
zsl_split,4,138,2074932482b.tif,43245,84459050_9056.tif,0
zsl_split,4,139,2077874445.tif,155,2074660020a_0021.tif,1
zsl_split,4,139,2077874445.tif,64291,2069736965.tif,0
zsl_split,4,140,2084384451b_4452.tif,292,2077211076.tif,1
zsl_split,4,140,2084384451b_4452.tif,693,522932010+-2011.tif,0
zsl_split,4,141,2084303162.tif,255,2074658834a.tif,1
zsl_split,4,141,2084303162.tif,64521,2069723095.tif,0
zsl_split,4,142,2073625832.tif,253,2076143205.tif,1
zsl_split,4,142,2073625832.tif,31531,0001219641.tif,0
zsl_split,4,143,2075465809.tif,332,2075321382.tif,1
zsl_split,4,143,2075465809.tif,69128,tnwl0007483.tif,0
zsl_split,4,144,2075074159.tif,359,2077739242.tif,1
zsl_split,4,144,2075074159.tif,1007,60043847_60043852.tif,0
zsl_split,4,145,2075272915.tif,395,2084375803a.tif,1
zsl_split,4,145,2075272915.tif,26542,10420924.tif,0
zsl_split,4,146,2074654231.tif,73,2077814154b_4155.tif,1
zsl_split,4,146,2074654231.tif,64946,2069714281.tif,0
zsl_split,4,147,2074978363a.tif,372,2075772257.tif,1
zsl_split,4,147,2074978363a.tif,65815,2069729391.tif,0
zsl_split,4,148,2074841337.tif,341,2074941879.tif,1
zsl_split,4,148,2074841337.tif,7956,2040776641_2040776646.tif,0
zsl_split,4,149,2077872209a_2210.tif,391,2074664220a.tif,1
zsl_split,4,149,2077872209a_2210.tif,65843,2069715669.tif,0
zsl_split,4,150,2075322160.tif,341,2074941879.tif,1
zsl_split,4,150,2075322160.tif,25593,2505105195.tif,0
zsl_split,4,151,2075461113.tif,253,2076143205.tif,1
zsl_split,4,151,2075461113.tif,63097,505859887.tif,0
zsl_split,4,152,2074257761a_7762.tif,316,2075510403b_0404.tif,1
zsl_split,4,152,2074257761a_7762.tif,29031,2502280691_0700.tif,0
zsl_split,4,153,2075815572.tif,190,2074977800.tif,1
zsl_split,4,153,2075815572.tif,25922,24011991.tif,0
zsl_split,4,154,2073625907a_5908.tif,259,2077377839.tif,1
zsl_split,4,154,2073625907a_5908.tif,31317,2501453668.tif,0
zsl_split,4,155,2074660020a_0021.tif,81,2075768621.tif,1
zsl_split,4,155,2074660020a_0021.tif,1819,tob14727.53_tob14727.71.tif,0
zsl_split,4,156,2074971764.tif,146,2074654231.tif,1
zsl_split,4,156,2074971764.tif,1665,tcal0134271_4272.tif,0
zsl_split,4,157,2074937998a_7999.tif,150,2075322160.tif,1
zsl_split,4,157,2074937998a_7999.tif,69351,94007175_94007178.tif,0
zsl_split,4,158,2075029960.tif,284,2073626459.tif,1
zsl_split,4,158,2075029960.tif,66444,2031300842.tif,0
zsl_split,4,159,2075321437a.tif,112,2072787827.tif,1
zsl_split,4,159,2075321437a.tif,69251,tnwl0028130.tif,0
zsl_split,4,160,2075030181b_0182.tif,327,2076198000.tif,1
zsl_split,4,160,2075030181b_0182.tif,66075,2069734644.tif,0
zsl_split,4,161,2074656098.tif,215,2076135772.tif,1
zsl_split,4,161,2074656098.tif,6558,509138621+-8621.tif,0
zsl_split,4,162,2072798955.tif,195,2077229078.tif,1
zsl_split,4,162,2072798955.tif,1025,2505310218_0224.tif,0
zsl_split,4,163,2077191612.tif,288,2073625194a_5195.tif,1
zsl_split,4,163,2077191612.tif,26674,2046562728_2729.tif,0
zsl_split,4,164,2078139431.tif,358,2074972302a.tif,1
zsl_split,4,164,2078139431.tif,69438,tcal0468652.tif,0
zsl_split,4,165,2075498021.tif,331,2076198325.tif,1
zsl_split,4,165,2075498021.tif,1844,0000339626.tif,0
zsl_split,4,166,2074686634.tif,74,2074657276.tif,1
zsl_split,4,166,2074686634.tif,68825,timo0005055_5056.tif,0
zsl_split,4,167,2075510641a.tif,103,2074978361.tif,1
zsl_split,4,167,2075510641a.tif,65837,2069717747.tif,0
zsl_split,4,168,2075547848.tif,371,2074848601.tif,1
zsl_split,4,168,2075547848.tif,1686,tob14725.76_tob14725.84.tif,0
zsl_split,4,169,2077227383.tif,311,2084376792a.tif,1
zsl_split,4,169,2077227383.tif,69111,tnwl0043870.tif,0
zsl_split,4,170,2075023831.tif,267,2074257058.tif,1
zsl_split,4,170,2075023831.tif,69323,tob08217.14.tif,0
zsl_split,4,171,2077030584.tif,180,2074654269a.tif,1
zsl_split,4,171,2077030584.tif,2509,tcal0477693.tif,0
zsl_split,4,172,2075498025.tif,138,2074932482b.tif,1
zsl_split,4,172,2075498025.tif,69216,tnwl0028266.tif,0
zsl_split,4,173,2074657153.tif,392,2075498680.tif,1
zsl_split,4,173,2074657153.tif,16296,ti16371181_1189.tif,0
zsl_split,4,174,2077228049.tif,333,2084375899a.tif,1
zsl_split,4,174,2077228049.tif,8760,506505570.tif,0
zsl_split,4,175,2075473993.tif,239,2075510127a_0128.tif,1
zsl_split,4,175,2075473993.tif,65024,2069736523.tif,0
zsl_split,4,176,2074654248a.tif,302,2077030687.tif,1
zsl_split,4,176,2074654248a.tif,56081,2070001177_1178.tif,0
zsl_split,4,177,2074257665a_7666.tif,402,2075475502.tif,1
zsl_split,4,177,2074257665a_7666.tif,31397,2500067112.tif,0
zsl_split,4,178,2074659689.tif,276,2075579066.tif,1
zsl_split,4,178,2074659689.tif,63154,506389241.tif,0
zsl_split,4,179,2075774083.tif,88,2077740001.tif,1
zsl_split,4,179,2075774083.tif,31391,2504075165.tif,0
zsl_split,4,180,2074654269a.tif,64,2075074169.tif,1
zsl_split,4,180,2074654269a.tif,1238,527815118+-5118.tif,0
zsl_split,4,181,2074669464.tif,209,2077229131.tif,1
zsl_split,4,181,2074669464.tif,68696,24010713.tif,0
zsl_split,4,182,2082915768.tif,402,2075475502.tif,1
zsl_split,4,182,2082915768.tif,60414,2050988056_8057.tif,0
zsl_split,4,183,2074972257.tif,236,2075807297.tif,1
zsl_split,4,183,2074972257.tif,43460,2501823268.tif,0
zsl_split,4,184,2074655974a.tif,301,2076143132.tif,1
zsl_split,4,184,2074655974a.tif,46309,2051111775_2051111777.tif,0
zsl_split,4,185,2074843257.tif,148,2074841337.tif,1
zsl_split,4,185,2074843257.tif,26744,CTRSP-FILES015330-53.tif,0
zsl_split,4,186,2077781196.tif,182,2082915768.tif,1
zsl_split,4,186,2077781196.tif,9386,2075052969.tif,0
zsl_split,4,187,2077996335.tif,82,2074946394.tif,1
zsl_split,4,187,2077996335.tif,8761,506216288_506216292.tif,0
zsl_split,4,188,2075059158b_9159.tif,333,2084375899a.tif,1
zsl_split,4,188,2075059158b_9159.tif,29185,50613762-3774.tif,0
zsl_split,4,189,2075461134a_1135.tif,277,2075059681a.tif,1
zsl_split,4,189,2075461134a_1135.tif,8591,506505187_506505199.tif,0
zsl_split,4,190,2074977800.tif,227,2084375864.tif,1
zsl_split,4,190,2074977800.tif,1985,502594287.tif,0
zsl_split,4,191,2075058156.tif,363,2074673415.tif,1
zsl_split,4,191,2075058156.tif,29596,CTRCONTRACTS005099-5.tif,0
zsl_split,4,192,2074673366.tif,370,2075458098a.tif,1
zsl_split,4,192,2074673366.tif,64896,2069730908.tif,0
zsl_split,4,193,2074978359a.tif,378,2075785190a_5191.tif,1
zsl_split,4,193,2074978359a.tif,65419,2069737219.tif,0
zsl_split,4,194,2072787878.tif,115,2075059898a.tif,1
zsl_split,4,194,2072787878.tif,1508,92319103.tif,0
zsl_split,4,195,2077229078.tif,190,2074977800.tif,1
zsl_split,4,195,2077229078.tif,65595,2069740498.tif,0
zsl_split,4,196,2075028835.tif,153,2075815572.tif,1
zsl_split,4,196,2075028835.tif,65255,2069730296.tif,0
zsl_split,4,197,2075473128a.tif,395,2084375803a.tif,1
zsl_split,4,197,2075473128a.tif,68765,tnwl0034542.tif,0
zsl_split,4,198,2074686305.tif,356,2074932447.tif,1
zsl_split,4,198,2074686305.tif,2454,11006891.tif,0
zsl_split,4,199,2084347090a.tif,266,2074655971.tif,1
zsl_split,4,199,2084347090a.tif,65882,2031295116.tif,0
zsl_split,4,200,2075774073.tif,219,2083462690a.tif,1
zsl_split,4,200,2075774073.tif,1632,2061501026_2061501388.tif,0
zsl_split,4,201,2073429070.tif,80,2075075260.tif,1
zsl_split,4,201,2073429070.tif,64404,2069738877.tif,0
zsl_split,4,202,2075461343a.tif,387,2077746138.tif,1
zsl_split,4,202,2075461343a.tif,26485,10150553_10150555.tif,0
zsl_split,4,203,2077807418a.tif,248,2074656898a_6899.tif,1
zsl_split,4,203,2077807418a.tif,28865,50310218-0222.tif,0
zsl_split,4,204,2084378162.tif,391,2074664220a.tif,1
zsl_split,4,204,2084378162.tif,53733,513206153.tif,0
zsl_split,4,205,2072797175a.tif,280,2074656828.tif,1
zsl_split,4,205,2072797175a.tif,63072,506389266.tif,0
zsl_split,4,206,2077740189a_0190.tif,150,2075322160.tif,1
zsl_split,4,206,2077740189a_0190.tif,46332,2073805504_5505.tif,0
zsl_split,4,207,2084372276.tif,370,2075458098a.tif,1
zsl_split,4,207,2084372276.tif,67849,2041503991.tif,0
zsl_split,4,208,2077228095.tif,305,2077806425.tif,1
zsl_split,4,208,2077228095.tif,65323,2031323049.tif,0
zsl_split,4,209,2077229131.tif,107,2077751373a_1374.tif,1
zsl_split,4,209,2077229131.tif,65869,2069724145.tif,0
zsl_split,4,210,2077030107.tif,167,2075510641a.tif,1
zsl_split,4,210,2077030107.tif,68368,tnwl0007562.tif,0
zsl_split,4,211,2075459586.tif,281,2075814729.tif,1
zsl_split,4,211,2075459586.tif,46213,2043481292.tif,0
zsl_split,4,212,2077227472.tif,347,2077228481.tif,1
zsl_split,4,212,2077227472.tif,66002,2069725672.tif,0
zsl_split,4,213,2074657297.tif,255,2074658834a.tif,1
zsl_split,4,213,2074657297.tif,66323,2069737338.tif,0
zsl_split,4,214,2084375776a.tif,396,2073626456.tif,1
zsl_split,4,214,2084375776a.tif,68924,tcal0391959.tif,0
zsl_split,4,215,2076135772.tif,323,2077378087.tif,1
zsl_split,4,215,2076135772.tif,2377,tnwl0025029.tif,0
zsl_split,4,216,2074939056.tif,346,2075316839.tif,1
zsl_split,4,216,2074939056.tif,65136,2069710172.tif,0
zsl_split,4,217,2075060349.tif,305,2077806425.tif,1
zsl_split,4,217,2075060349.tif,64397,2031298648.tif,0
zsl_split,4,218,2075465627a.tif,353,2084376172.tif,1
zsl_split,4,218,2075465627a.tif,2498,tnwl0039036.tif,0
zsl_split,4,219,2083462690a.tif,342,2075060099b_0100.tif,1
zsl_split,4,219,2083462690a.tif,69628,04003103.tif,0
zsl_split,4,220,99387712.tif,161,2074656098.tif,1
zsl_split,4,220,99387712.tif,66207,2031298398.tif,0
zsl_split,4,221,2074669163.tif,314,2075510145.tif,1
zsl_split,4,221,2074669163.tif,2397,11006976.tif,0
zsl_split,4,222,2075465924a.tif,255,2074658834a.tif,1
zsl_split,4,222,2075465924a.tif,53702,504315286_504315287.tif,0
zsl_split,4,223,2073627931a.tif,136,2075038605.tif,1
zsl_split,4,223,2073627931a.tif,29346,50630563-0571.tif,0
zsl_split,4,224,2078146441a.tif,259,2077377839.tif,1
zsl_split,4,224,2078146441a.tif,65650,2069712102.tif,0
zsl_split,4,225,2077747041.tif,261,2074258592.tif,1
zsl_split,4,225,2077747041.tif,1876,tnwl0022499.tif,0
zsl_split,4,226,2077815232b.tif,369,2075558720a_8721.tif,1
zsl_split,4,226,2077815232b.tif,50422,2074103824.tif,0
zsl_split,4,227,2084375864.tif,246,2074695876.tif,1
zsl_split,4,227,2084375864.tif,37418,0000113791.tif,0
zsl_split,4,228,2074843254.tif,243,2074664995.tif,1
zsl_split,4,228,2074843254.tif,68893,24013261.tif,0
zsl_split,4,229,2074978365.tif,317,2075321270.tif,1
zsl_split,4,229,2074978365.tif,63085,506389290.tif,0
zsl_split,4,230,2077719557b_9560.tif,181,2074669464.tif,1
zsl_split,4,230,2077719557b_9560.tif,2461,tnwl0025879.tif,0
zsl_split,4,231,2074978963.tif,105,2077814733.tif,1
zsl_split,4,231,2074978963.tif,69622,09005491.tif,0
zsl_split,4,232,2075059892.tif,189,2075461134a_1135.tif,1
zsl_split,4,232,2075059892.tif,68266,tnwl0034673.tif,0
zsl_split,4,233,2077812552a_2553.tif,266,2074655971.tif,1
zsl_split,4,233,2077812552a_2553.tif,28793,50331747-1757.tif,0
zsl_split,4,234,2075029957.tif,163,2077191612.tif,1
zsl_split,4,234,2075029957.tif,29071,10340843_10340853.tif,0
zsl_split,4,235,2074939093.tif,275,2074654311.tif,1
zsl_split,4,235,2074939093.tif,68759,tnwl0039058.tif,0
zsl_split,4,236,2075807297.tif,404,2072787526.tif,1
zsl_split,4,236,2075807297.tif,27136,0000176681.tif,0
zsl_split,4,237,2073627657a.tif,304,2077816903.tif,1
zsl_split,4,237,2073627657a.tif,66048,2031298425.tif,0
zsl_split,4,238,2075510116.tif,236,2075807297.tif,1
zsl_split,4,238,2075510116.tif,28215,2023091437-a.tif,0
zsl_split,4,239,2075510127a_0128.tif,258,2075786001.tif,1
zsl_split,4,239,2075510127a_0128.tif,1602,ti16351177_1178.tif,0
zsl_split,4,240,2084250069a.tif,111,2077378468.tif,1
zsl_split,4,240,2084250069a.tif,25370,2050627119_2050627121.tif,0
zsl_split,4,241,2073626243a.tif,329,2077748368a.tif,1
zsl_split,4,241,2073626243a.tif,68255,tnwl0000288.tif,0
zsl_split,4,242,2074941905a_1906.tif,163,2077191612.tif,1
zsl_split,4,242,2074941905a_1906.tif,888,50281092-1092.tif,0
zsl_split,4,243,2074664995.tif,230,2077719557b_9560.tif,1
zsl_split,4,243,2074664995.tif,2619,11006870.tif,0
zsl_split,4,244,2074943198a.tif,392,2075498680.tif,1
zsl_split,4,244,2074943198a.tif,64690,2069724169.tif,0
zsl_split,4,245,2074656699.tif,305,2077806425.tif,1
zsl_split,4,245,2074656699.tif,31329,2500013207.tif,0
zsl_split,4,246,2074695876.tif,144,2075074159.tif,1
zsl_split,4,246,2074695876.tif,68263,94007361_94007362.tif,0
zsl_split,4,247,2084325838.tif,173,2074657153.tif,1
zsl_split,4,247,2084325838.tif,65804,2069734845.tif,0
zsl_split,4,248,2074656898a_6899.tif,202,2075461343a.tif,1
zsl_split,4,248,2074656898a_6899.tif,64807,2031321134.tif,0
zsl_split,4,249,2075316868a.tif,219,2083462690a.tif,1
zsl_split,4,249,2075316868a.tif,26605,2024182877.tif,0
zsl_split,4,250,2074939057.tif,166,2074686634.tif,1
zsl_split,4,250,2074939057.tif,8594,506067714_506067718.tif,0
zsl_split,4,251,2077030563.tif,330,2077996328a.tif,1
zsl_split,4,251,2077030563.tif,1706,86017274.tif,0
zsl_split,4,252,2075029957b.tif,182,2082915768.tif,1
zsl_split,4,252,2075029957b.tif,66787,2043134090.tif,0
zsl_split,4,253,2076143205.tif,97,2072786802.tif,1
zsl_split,4,253,2076143205.tif,25934,24012681.tif,0
zsl_split,4,254,2075031918.tif,72,2077796889.tif,1
zsl_split,4,254,2075031918.tif,65945,2069730824.tif,0
zsl_split,4,255,2074658834a.tif,106,2074669877.tif,1
zsl_split,4,255,2074658834a.tif,65933,2057658137.tif,0
zsl_split,4,256,2076205206.tif,278,2075073946.tif,1
zsl_split,4,256,2076205206.tif,65587,2069712598.tif,0
zsl_split,4,257,2075558269.tif,264,2074673114.tif,1
zsl_split,4,257,2075558269.tif,69147,tnwl0024786.tif,0
zsl_split,4,258,2075786001.tif,157,2074937998a_7999.tif,1
zsl_split,4,258,2075786001.tif,30703,03632173.tif,0
zsl_split,4,259,2077377839.tif,312,2074972751b.tif,1
zsl_split,4,259,2077377839.tif,1161,2073104578_4583.tif,0
zsl_split,4,260,2074972342.tif,83,2084375876a.tif,1
zsl_split,4,260,2074972342.tif,66598,2084397257_7258.tif,0
zsl_split,4,261,2074258592.tif,135,2074655881b_5882.tif,1
zsl_split,4,261,2074258592.tif,1476,2041722472_2041722593.tif,0
zsl_split,4,262,2083602403c_2404.tif,204,2084378162.tif,1
zsl_split,4,262,2083602403c_2404.tif,29509,50563589-3594.tif,0
zsl_split,4,263,2075030650.tif,119,2074659432.tif,1
