split_mode,split_number,file_a_idx,file_a_name,file_b_idx,file_b_name,is_equal
zsl_split,4,115,0000224359.tif,122,93409995.tif,1
zsl_split,4,115,0000224359.tif,25549,50720502-0509.tif,0
zsl_split,4,116,11011191.tif,137,89707867_7874.tif,1
zsl_split,4,116,11011191.tif,26499,2063646881_2063646885.tif,0
zsl_split,4,117,2065332520_2525.tif,145,2040798201.tif,1
zsl_split,4,117,2065332520_2525.tif,22622,2069713424.tif,0
zsl_split,4,118,88106153.tif,142,ti16610053_0054.tif,1
zsl_split,4,118,88106153.tif,25223,86034643.tif,0
zsl_split,4,119,2501226626.tif,149,2046023305.tif,1
zsl_split,4,119,2501226626.tif,40647,01835693_5697.tif,0
zsl_split,4,120,89002675.tif,115,0000224359.tif,1
zsl_split,4,120,89002675.tif,29111,2054518940.tif,0
zsl_split,4,121,0000113501.tif,120,89002675.tif,1
zsl_split,4,121,0000113501.tif,36472,50500494-0494.tif,0
zsl_split,4,122,93409995.tif,141,89706605_6605b.tif,1
zsl_split,4,122,93409995.tif,21308,2069720030.tif,0
zsl_split,4,123,2024401221.tif,117,2065332520_2525.tif,1
zsl_split,4,123,2024401221.tif,12909,50209979-9982.tif,0
zsl_split,4,124,89707527.tif,142,ti16610053_0054.tif,1
zsl_split,4,124,89707527.tif,24459,2021587674_2021587678.tif,0
zsl_split,4,125,89002738.tif,141,89706605_6605b.tif,1
zsl_split,4,125,89002738.tif,23254,00044913.tif,0
zsl_split,4,126,03079602.tif,111,ti16680649_0650.tif,1
zsl_split,4,126,03079602.tif,16072,00839525_9532.tif,0
zsl_split,4,127,2073060364.tif,145,2040798201.tif,1
zsl_split,4,127,2073060364.tif,24291,50506944-6944.tif,0
zsl_split,4,128,89706608_6608b.tif,117,2065332520_2525.tif,1
zsl_split,4,128,89706608_6608b.tif,26114,50421822-1822.tif,0
zsl_split,4,129,2072050453.tif,119,2501226626.tif,1
zsl_split,4,129,2072050453.tif,29012,2029187892.tif,0
zsl_split,4,130,89002647.tif,151,89707648_7659.tif,1
zsl_split,4,130,89002647.tif,23571,2028904930.tif,0
zsl_split,4,131,2080724815.tif,113,89707224.tif,1
zsl_split,4,131,2080724815.tif,32289,0000582060.tif,0
zsl_split,4,132,89707856_7857.tif,119,2501226626.tif,1
zsl_split,4,132,89707856_7857.tif,1278,2073952610_2613.tif,0
zsl_split,4,133,89706660_6662b.tif,120,89002675.tif,1
zsl_split,4,133,89706660_6662b.tif,40668,01840900_0904.tif,0
zsl_split,4,134,89707830.tif,149,2046023305.tif,1
zsl_split,4,134,89707830.tif,1328,83311476_1477.tif,0
zsl_split,4,135,0000414798.tif,145,2040798201.tif,1
zsl_split,4,135,0000414798.tif,2514,522749419+-9420.tif,0
zsl_split,4,136,2070611837_1838.tif,132,89707856_7857.tif,1
zsl_split,4,136,2070611837_1838.tif,16198,96363021_3024.tif,0
zsl_split,4,137,89707867_7874.tif,120,89002675.tif,1
zsl_split,4,137,89707867_7874.tif,24578,2021568890_8892.tif,0
zsl_split,4,138,89706606_6606c.tif,121,0000113501.tif,1
zsl_split,4,138,89706606_6606c.tif,25950,50425650-5650.tif,0
zsl_split,4,139,2020346693_2020346695.tif,131,2080724815.tif,1
zsl_split,4,139,2020346693_2020346695.tif,25919,2085744838.tif,0
zsl_split,4,140,2063273301.tif,128,89706608_6608b.tif,1
zsl_split,4,140,2063273301.tif,4152,2023705796_2023705799.tif,0
zsl_split,4,141,89706605_6605b.tif,142,ti16610053_0054.tif,1
zsl_split,4,141,89706605_6605b.tif,36496,50458958-8958.tif,0
zsl_split,4,142,ti16610053_0054.tif,150,89707678_7695.tif,1
zsl_split,4,142,ti16610053_0054.tif,20952,2069727144.tif,0
zsl_split,4,143,2080724814.tif,141,89706605_6605b.tif,1
zsl_split,4,143,2080724814.tif,26167,50424830-4830.tif,0
zsl_split,4,144,89706342_6382.tif,124,89707527.tif,1
zsl_split,4,144,89706342_6382.tif,22692,2069712007.tif,0
zsl_split,4,145,2040798201.tif,130,89002647.tif,1
zsl_split,4,145,2040798201.tif,36599,50637997-7997.tif,0
zsl_split,4,146,0000224379.tif,151,89707648_7659.tif,1
zsl_split,4,146,0000224379.tif,26509,2023703238_2023703248.tif,0
zsl_split,4,147,88407036.tif,118,88106153.tif,1
zsl_split,4,147,88407036.tif,21104,2069733828.tif,0
zsl_split,4,148,1003710407.tif,112,ti15831345.tif,1
zsl_split,4,148,1003710407.tif,3310,2021528719_2021528721.tif,0
zsl_split,4,149,2046023305.tif,119,2501226626.tif,1
zsl_split,4,149,2046023305.tif,26793,2028635988.tif,0
zsl_split,4,150,89707678_7695.tif,136,2070611837_1838.tif,1
zsl_split,4,150,89707678_7695.tif,40568,01839706_9710.tif,0
zsl_split,4,151,89707648_7659.tif,146,0000224379.tif,1
zsl_split,4,151,89707648_7659.tif,36532,50593680-3680.tif,0
zsl_split,4,198,2073689958.tif,251,2075548096.tif,1
zsl_split,4,198,2073689958.tif,39821,2028877611.tif,0
zsl_split,4,199,2074948245.tif,241,2074248787.tif,1
zsl_split,4,199,2074948245.tif,24502,2000585036_5037.tif,0
zsl_split,4,200,2075300462.tif,269,2072813481.tif,1
zsl_split,4,200,2075300462.tif,40149,505528540.tif,0
zsl_split,4,201,2074220774.tif,202,2074955087.tif,1
zsl_split,4,201,2074220774.tif,24880,50398016-8027.tif,0
zsl_split,4,202,2074955087.tif,254,2075302212.tif,1
zsl_split,4,202,2074955087.tif,40664,01838846_8850.tif,0
zsl_split,4,203,2074824468.tif,276,2077877254.tif,1
zsl_split,4,203,2074824468.tif,24406,94614001_4006.tif,0
zsl_split,4,204,2076165141.tif,203,2074824468.tif,1
zsl_split,4,204,2076165141.tif,23778,89639647_9652.tif,0
zsl_split,4,205,2074945360.tif,206,2075475340.tif,1
zsl_split,4,205,2074945360.tif,24425,2501867944_7953.tif,0
zsl_split,4,206,2075475340.tif,212,2075464949.tif,1
zsl_split,4,206,2075475340.tif,40477,01835961_5965.tif,0
zsl_split,4,207,2075488463.tif,249,2074827935.tif,1
zsl_split,4,207,2075488463.tif,12677,10028374_10028375.tif,0
zsl_split,4,208,2074838808.tif,260,2074849808.tif,1
zsl_split,4,208,2074838808.tif,21484,2069715168.tif,0
zsl_split,4,209,2074827383.tif,229,2075970824.tif,1
zsl_split,4,209,2074827383.tif,23999,PUBLICATIONS019352-9.tif,0
zsl_split,4,210,2074824808.tif,203,2074824468.tif,1
zsl_split,4,210,2074824808.tif,24578,2021568890_8892.tif,0
zsl_split,4,211,2075549822.tif,281,2077876860.tif,1
zsl_split,4,211,2075549822.tif,12216,504087674.tif,0
zsl_split,4,212,2075464949.tif,252,2075326915.tif,1
zsl_split,4,212,2075464949.tif,25826,2025612478_2479.tif,0
zsl_split,4,213,2074822466.tif,264,2074821963.tif,1
zsl_split,4,213,2074822466.tif,23600,50734338-4342.tif,0
zsl_split,4,214,2075492784.tif,225,2073086839.tif,1
zsl_split,4,214,2075492784.tif,16028,00851852_1858.tif,0
zsl_split,4,215,2077800184.tif,266,2074822088.tif,1
zsl_split,4,215,2077800184.tif,21821,2069735627.tif,0
zsl_split,4,216,2064807359.tif,233,2076164916.tif,1
zsl_split,4,216,2064807359.tif,27090,2505493957_3964.tif,0
zsl_split,4,217,2074956077.tif,237,2075278505.tif,1
zsl_split,4,217,2074956077.tif,38008,89688051.tif,0
zsl_split,4,218,2075016520.tif,204,2076165141.tif,1
zsl_split,4,218,2075016520.tif,28033,89275655_89275659.tif,0
zsl_split,4,219,2064873043.tif,282,2075328299.tif,1
zsl_split,4,219,2064873043.tif,26718,10318855_10318861.tif,0
zsl_split,4,220,2075775850.tif,227,2075579431.tif,1
zsl_split,4,220,2075775850.tif,25723,50521229-1229.tif,0
zsl_split,4,221,2074248788.tif,214,2075492784.tif,1
zsl_split,4,221,2074248788.tif,22727,2069737463.tif,0
zsl_split,4,222,2074844086.tif,214,2075492784.tif,1
zsl_split,4,222,2074844086.tif,40731,01836674_6678.tif,0
zsl_split,4,223,2075489792.tif,256,2074828131.tif,1
zsl_split,4,223,2075489792.tif,34275,2063591283.tif,0
zsl_split,4,224,2075073999.tif,210,2074824808.tif,1
zsl_split,4,224,2075073999.tif,3634,2057866155.tif,0
zsl_split,4,225,2073086839.tif,237,2075278505.tif,1
zsl_split,4,225,2073086839.tif,27659,2501582485.tif,0
zsl_split,4,226,2075487553.tif,278,2074693786.tif,1
zsl_split,4,226,2075487553.tif,21434,2069727225.tif,0
zsl_split,4,227,2075579431.tif,233,2076164916.tif,1
zsl_split,4,227,2075579431.tif,25654,PUBLICATIONS0049238-.tif,0
zsl_split,4,228,2074849359.tif,241,2074248787.tif,1
zsl_split,4,228,2074849359.tif,26870,PUBLICATIONS036527-6.tif,0
zsl_split,4,229,2075970824.tif,281,2077876860.tif,1
zsl_split,4,229,2075970824.tif,23293,40034177-4177.tif,0
zsl_split,4,230,2074672782.tif,273,2075492923.tif,1
zsl_split,4,230,2074672782.tif,12803,10088447.tif,0
zsl_split,4,231,2074681114.tif,222,2074844086.tif,1
zsl_split,4,231,2074681114.tif,24439,50641311-1321.tif,0
zsl_split,4,232,2075569703.tif,233,2076164916.tif,1
zsl_split,4,232,2075569703.tif,27147,50608439-8443.tif,0
zsl_split,4,233,2076164916.tif,234,2074932477.tif,1
zsl_split,4,233,2076164916.tif,4120,00566666_00566674.tif,0
zsl_split,4,234,2074932477.tif,231,2074681114.tif,1
zsl_split,4,234,2074932477.tif,12967,86087304_7305.tif,0
zsl_split,4,235,2075322970.tif,255,2075328660.tif,1
zsl_split,4,235,2075322970.tif,23910,50619887-9893.tif,0
zsl_split,4,236,2075489796.tif,255,2075328660.tif,1
zsl_split,4,236,2075489796.tif,23477,50445215-5215.tif,0
zsl_split,4,237,2075278505.tif,223,2075489792.tif,1
zsl_split,4,237,2075278505.tif,16155,00868598_00868646.tif,0
zsl_split,4,238,2075850260.tif,273,2075492923.tif,1
zsl_split,4,238,2075850260.tif,2748,515629923+-9924.tif,0
zsl_split,4,239,2074222272.tif,282,2075328299.tif,1
zsl_split,4,239,2074222272.tif,27500,50275578-5585.tif,0
zsl_split,4,240,2075762904.tif,227,2075579431.tif,1
zsl_split,4,240,2075762904.tif,23924,50527865-7865.tif,0
zsl_split,4,241,2074248787.tif,199,2074948245.tif,1
zsl_split,4,241,2074248787.tif,24501,1003727812_1003727813.tif,0
zsl_split,4,242,2074838816.tif,281,2077876860.tif,1
zsl_split,4,242,2074838816.tif,24374,50489475-9475.tif,0
zsl_split,4,243,2075465057.tif,215,2077800184.tif,1
zsl_split,4,243,2075465057.tif,27368,50408126-8137.tif,0
zsl_split,4,244,2072797328.tif,241,2074248787.tif,1
zsl_split,4,244,2072797328.tif,2622,522813368+-3369.tif,0
zsl_split,4,245,2074657825.tif,251,2075548096.tif,1
zsl_split,4,245,2074657825.tif,23684,2505365417.tif,0
zsl_split,4,246,2074222271.tif,217,2074956077.tif,1
zsl_split,4,246,2074222271.tif,4926,2083878547.tif,0
zsl_split,4,247,2075487506.tif,268,2075049549.tif,1
zsl_split,4,247,2075487506.tif,1536,2070622115_2124.tif,0
zsl_split,4,248,2075328024.tif,206,2075475340.tif,1
zsl_split,4,248,2075328024.tif,26712,PUBLICATIONS001400-1.tif,0
zsl_split,4,249,2074827935.tif,243,2075465057.tif,1
zsl_split,4,249,2074827935.tif,25385,10229401_10229403.tif,0
zsl_split,4,250,2074693448.tif,276,2077877254.tif,1
zsl_split,4,250,2074693448.tif,28130,10375020_10375022.tif,0
zsl_split,4,251,2075548096.tif,240,2075762904.tif,1
zsl_split,4,251,2075548096.tif,2662,522771985+-1986.tif,0
zsl_split,4,252,2075326915.tif,247,2075487506.tif,1
zsl_split,4,252,2075326915.tif,25809,50610137-0137.tif,0
zsl_split,4,253,2074843918.tif,246,2074222271.tif,1
zsl_split,4,253,2074843918.tif,21394,2069722700.tif,0
zsl_split,4,254,2075302212.tif,250,2074693448.tif,1
zsl_split,4,254,2075302212.tif,24515,50565382-5386.tif,0
zsl_split,4,255,2075328660.tif,249,2074827935.tif,1
zsl_split,4,255,2075328660.tif,21822,2069729254.tif,0
zsl_split,4,256,2074828131.tif,273,2075492923.tif,1
zsl_split,4,256,2074828131.tif,12669,1002805285.tif,0
zsl_split,4,257,2075334870.tif,255,2075328660.tif,1
zsl_split,4,257,2075334870.tif,23927,10111505_10111508.tif,0
zsl_split,4,258,2074220722.tif,238,2075850260.tif,1
zsl_split,4,258,2074220722.tif,12294,514831889+-1891.tif,0
zsl_split,4,259,2075328310.tif,207,2075488463.tif,1
zsl_split,4,259,2075328310.tif,2857,514875937+-5938.tif,0
zsl_split,4,260,2074849808.tif,254,2075302212.tif,1
zsl_split,4,260,2074849808.tif,16015,88948310_8317.tif,0
zsl_split,4,261,2074221786.tif,280,2074859114.tif,1
zsl_split,4,261,2074221786.tif,34032,03663503.tif,0
zsl_split,4,262,2064771352.tif,282,2075328299.tif,1
zsl_split,4,262,2064771352.tif,4194,50553051-3051.tif,0
zsl_split,4,263,2074827653.tif,228,2074849359.tif,1
zsl_split,4,263,2074827653.tif,28130,10375020_10375022.tif,0
zsl_split,4,264,2074821963.tif,249,2074827935.tif,1
zsl_split,4,264,2074821963.tif,4694,03065255.tif,0
zsl_split,4,265,2075565720.tif,226,2075487553.tif,1
zsl_split,4,265,2075565720.tif,22005,2069720522.tif,0
zsl_split,4,266,2074822088.tif,201,2074220774.tif,1
zsl_split,4,266,2074822088.tif,4059,50527186-7191.tif,0
zsl_split,4,267,2074248797.tif,215,2077800184.tif,1
zsl_split,4,267,2074248797.tif,36543,50543682-3682.tif,0
zsl_split,4,268,2075049549.tif,274,2074822398.tif,1
zsl_split,4,268,2075049549.tif,21407,2069734675.tif,0
zsl_split,4,269,2072813481.tif,223,2075489792.tif,1
zsl_split,4,269,2072813481.tif,1383,0000231747.tif,0
zsl_split,4,270,2074132448.tif,252,2075326915.tif,1
zsl_split,4,270,2074132448.tif,21862,2069724485.tif,0
zsl_split,4,271,2081354943.tif,282,2075328299.tif,1
zsl_split,4,271,2081354943.tif,25055,1003185904_1003185908.tif,0
zsl_split,4,272,2075782414.tif,249,2074827935.tif,1
zsl_split,4,272,2075782414.tif,37214,50524283-4283.tif,0
zsl_split,4,273,2075492923.tif,266,2074822088.tif,1
zsl_split,4,273,2075492923.tif,21814,2069718417.tif,0
zsl_split,4,274,2074822398.tif,238,2075850260.tif,1
zsl_split,4,274,2074822398.tif,6341,2057421869_2057421870.tif,0
zsl_split,4,275,2074838817.tif,200,2075300462.tif,1
zsl_split,4,275,2074838817.tif,27761,40050431-0435.tif,0
zsl_split,4,276,2077877254.tif,224,2075073999.tif,1
zsl_split,4,276,2077877254.tif,27654,81181274_81181280.tif,0
zsl_split,4,277,2074672753.tif,264,2074821963.tif,1
zsl_split,4,277,2074672753.tif,24823,50568037-8037.tif,0
zsl_split,4,278,2074693786.tif,265,2075565720.tif,1
zsl_split,4,278,2074693786.tif,25820,40006275-6275.tif,0
zsl_split,4,279,2074827931.tif,249,2074827935.tif,1
zsl_split,4,279,2074827931.tif,4613,50058401.tif,0
zsl_split,4,280,2074859114.tif,240,2075762904.tif,1
zsl_split,4,280,2074859114.tif,21107,2069710155.tif,0
zsl_split,4,281,2077876860.tif,215,2077800184.tif,1
zsl_split,4,281,2077876860.tif,1122,86618509_8519.tif,0
zsl_split,4,282,2075328299.tif,240,2075762904.tif,1
zsl_split,4,282,2075328299.tif,16141,89336435_6451.tif,0
zsl_split,4,283,2505293692_3703.tif,290,83855904_5928.tif,1
zsl_split,4,283,2505293692_3703.tif,29207,01073843.tif,0
zsl_split,4,284,10325004_10325012.tif,312,2029197595.tif,1
zsl_split,4,284,10325004_10325012.tif,40476,01839832_9836.tif,0
zsl_split,4,285,2077995689_5746.tif,305,2050235514_2050235530.tif,1
zsl_split,4,285,2077995689_5746.tif,25695,50632058-2058.tif,0
zsl_split,4,286,0000639767.tif,300,2505203035_3051.tif,1
zsl_split,4,286,0000639767.tif,3377,2047097078_7083.tif,0
zsl_split,4,287,50528568-8568.tif,310,83200330_0354.tif,1
zsl_split,4,287,50528568-8568.tif,24639,2047875715_5722.tif,0
zsl_split,4,288,83728690_8701.tif,303,96995409_5420.tif,1
zsl_split,4,288,83728690_8701.tif,21412,2069733426.tif,0
zsl_split,4,289,1002980002_0015.tif,304,2050240295_2050240310.tif,1
zsl_split,4,289,1002980002_0015.tif,24891,91708048_91708056.tif,0
zsl_split,4,290,83855904_5928.tif,297,2064510068_0125.tif,1
zsl_split,4,290,83855904_5928.tif,40037,505528960.tif,0
zsl_split,4,291,2065202596_2604.tif,303,96995409_5420.tif,1
zsl_split,4,291,2065202596_2604.tif,21412,2069733426.tif,0
zsl_split,4,292,2505223364_3411.tif,293,83144421_4446.tif,1
zsl_split,4,292,2505223364_3411.tif,24495,50349958-9963.tif,0
zsl_split,4,293,83144421_4446.tif,297,2064510068_0125.tif,1
zsl_split,4,293,83144421_4446.tif,47067,2084105284_5285.tif,0
zsl_split,4,294,2072826481_6496.tif,283,2505293692_3703.tif,1
zsl_split,4,294,2072826481_6496.tif,36389,50599754-9754.tif,0
zsl_split,4,295,2505656093_6102.tif,302,1002979910_9923.tif,1
zsl_split,4,295,2505656093_6102.tif,26515,50656938-6938.tif,0
zsl_split,4,296,2029227383.tif,315,2074174541_4592.tif,1
zsl_split,4,296,2029227383.tif,3295,2081912024_2030.tif,0
zsl_split,4,297,2064510068_0125.tif,313,2501885569_5587.tif,1
zsl_split,4,297,2064510068_0125.tif,26216,2028541836_1840.tif,0
zsl_split,4,298,50528583-8598.tif,316,2505344419_4442.tif,1
zsl_split,4,298,50528583-8598.tif,24880,50398016-8027.tif,0
zsl_split,4,299,2505377202_7236.tif,307,2505534098_4103.tif,1
zsl_split,4,299,2505377202_7236.tif,15765,633955.tif,0
zsl_split,4,300,2505203035_3051.tif,288,83728690_8701.tif,1
zsl_split,4,300,2505203035_3051.tif,26619,10123983_10123987.tif,0
zsl_split,4,301,2057953242_2057953258.tif,315,2074174541_4592.tif,1
zsl_split,4,301,2057953242_2057953258.tif,25349,50531679-1686.tif,0
zsl_split,4,302,1002979910_9923.tif,312,2029197595.tif,1
zsl_split,4,302,1002979910_9923.tif,4055,10091750.tif,0
zsl_split,4,303,96995409_5420.tif,307,2505534098_4103.tif,1
zsl_split,4,303,96995409_5420.tif,16136,00837012_7018.tif,0
zsl_split,4,304,2050240295_2050240310.tif,289,1002980002_0015.tif,1
zsl_split,4,304,2050240295_2050240310.tif,24114,00271353_1359.tif,0
zsl_split,4,305,2050235514_2050235530.tif,291,2065202596_2604.tif,1
zsl_split,4,305,2050235514_2050235530.tif,2516,518303650+-3651.tif,0
zsl_split,4,306,2505293670_3691.tif,286,0000639767.tif,1
zsl_split,4,306,2505293670_3691.tif,38827,0001136551.tif,0
zsl_split,4,307,2505534098_4103.tif,289,1002980002_0015.tif,1
zsl_split,4,307,2505534098_4103.tif,40602,01840130_01840134.tif,0
zsl_split,4,308,2029171615_2029171644.tif,314,83144206a_4228.tif,1
zsl_split,4,308,2029171615_2029171644.tif,21906,2031316061.tif,0
zsl_split,4,309,98926864_6878.tif,283,2505293692_3703.tif,1
zsl_split,4,309,98926864_6878.tif,40112,505526678_505526692.tif,0
zsl_split,4,310,83200330_0354.tif,314,83144206a_4228.tif,1
zsl_split,4,310,83200330_0354.tif,21493,2069732506.tif,0
zsl_split,4,311,2505384171_4205.tif,288,83728690_8701.tif,1
zsl_split,4,311,2505384171_4205.tif,6069,2060040312_2060040321.tif,0
zsl_split,4,312,2029197595.tif,308,2029171615_2029171644.tif,1
zsl_split,4,312,2029197595.tif,25879,50589119-9119.tif,0
zsl_split,4,313,2501885569_5587.tif,291,2065202596_2604.tif,1
zsl_split,4,313,2501885569_5587.tif,12705,2505456304_6307.tif,0
zsl_split,4,314,83144206a_4228.tif,309,98926864_6878.tif,1
zsl_split,4,314,83144206a_4228.tif,24985,PUBLICATIONS042775-2.tif,0
zsl_split,4,315,2074174541_4592.tif,288,83728690_8701.tif,1
zsl_split,4,315,2074174541_4592.tif,26343,2060549596_2060549601.tif,0
zsl_split,4,316,2505344419_4442.tif,295,2505656093_6102.tif,1
zsl_split,4,316,2505344419_4442.tif,25613,50555004-5011.tif,0
zsl_split,4,960,2025326618.tif,962,2030085003.tif,1
zsl_split,4,960,2025326618.tif,2918,518304489+-4490.tif,0
zsl_split,4,961,2030165353.tif,960,2025326618.tif,1
zsl_split,4,961,2030165353.tif,27156,50409399-9410.tif,0
zsl_split,4,962,2030085003.tif,963,2025326271.tif,1
zsl_split,4,962,2030085003.tif,38889,0001219871.tif,0
zsl_split,4,963,2025326271.tif,965,2030032768.tif,1
zsl_split,4,963,2025326271.tif,4214,50730088-0099.tif,0
zsl_split,4,964,2030085069.tif,962,2030085003.tif,1
zsl_split,4,964,2030085069.tif,1105,tnwl0022468.tif,0
zsl_split,4,965,2030032768.tif,963,2025326271.tif,1
zsl_split,4,965,2030032768.tif,2807,522749405+-9406.tif,0
zsl_split,4,966,2030020115_2030020126.tif,963,2025326271.tif,1
zsl_split,4,966,2030020115_2030020126.tif,23192,10060348_10060359.tif,0
zsl_split,4,978,508583466.tif,982,506999617+-9617.tif,1
zsl_split,4,978,508583466.tif,23113,2061671874.tif,0
zsl_split,4,979,506124742.tif,978,508583466.tif,1
zsl_split,4,979,506124742.tif,47051,2084110450.tif,0
zsl_split,4,980,505871713.tif,978,508583466.tif,1
zsl_split,4,980,505871713.tif,40588,01833894_01833898.tif,0
zsl_split,4,981,508583490.tif,978,508583466.tif,1
zsl_split,4,981,508583490.tif,25825,50542449-2453.tif,0
zsl_split,4,982,506999617+-9617.tif,983,512105083.tif,1
zsl_split,4,982,506999617+-9617.tif,27449,50435080-5080.tif,0
zsl_split,4,983,512105083.tif,985,512873930.tif,1
zsl_split,4,983,512105083.tif,24153,50616433-6442.tif,0
zsl_split,4,984,508505547.tif,980,505871713.tif,1
zsl_split,4,984,508505547.tif,22132,2069738827.tif,0
zsl_split,4,985,512873930.tif,979,506124742.tif,1
zsl_split,4,985,512873930.tif,25920,50730284-0297.tif,0
zsl_split,4,986,99156754_6769.tif,1480,2041505047.tif,1
zsl_split,4,986,99156754_6769.tif,16078,00836124_6140.tif,0
zsl_split,4,987,ton04907.91.tif,1341,ti16370003_0004.tif,1
zsl_split,4,987,ton04907.91.tif,22661,2069715502.tif,0
zsl_split,4,988,0000129020.tif,1217,2072370132_0133.tif,1
zsl_split,4,988,0000129020.tif,23926,50368771-8778.tif,0
zsl_split,4,989,0000105772.tif,1189,ti16551718_1739.tif,1
zsl_split,4,989,0000105772.tif,27595,50589955-9955.tif,0
zsl_split,4,990,0000231760.tif,1366,ti16352040_2041.tif,1
zsl_split,4,990,0000231760.tif,38797,0001178925.tif,0
zsl_split,4,991,2040700156_2040700186.tif,1157,2073162982_2983.tif,1
zsl_split,4,991,2040700156_2040700186.tif,26593,50526624-6624.tif,0
zsl_split,4,992,0000176150.tif,1362,01680664_01680699.tif,1
zsl_split,4,992,0000176150.tif,23989,1003710118.tif,0
zsl_split,4,993,2040279272_2040279283.tif,1458,ti31629261_9270.tif,1
zsl_split,4,993,2040279272_2040279283.tif,2586,522769679+-9680.tif,0
zsl_split,4,994,89918423_89918432.tif,1515,2046553856_2046553872.tif,1
zsl_split,4,994,89918423_89918432.tif,22122,2069737977.tif,0
zsl_split,4,995,0000184288.tif,1379,83553712_3713.tif,1
zsl_split,4,995,0000184288.tif,24491,88707506_88707513.tif,0
zsl_split,4,996,2063260000.tif,1028,88093460_88093466.tif,1
zsl_split,4,996,2063260000.tif,27072,50398887-8891.tif,0
zsl_split,4,997,tob07415.49_tob07415.65.tif,1514,ti16810318.tif,1
zsl_split,4,997,tob07415.49_tob07415.65.tif,27159,2063653276.tif,0
zsl_split,4,998,tim01042.61_tim01042.63.tif,1136,85013514_85013529.tif,1
zsl_split,4,998,tim01042.61_tim01042.63.tif,39162,95599620.tif,0
zsl_split,4,999,ti31629250_9259.tif,1006,ti16680081_0085.tif,1
zsl_split,4,999,ti31629250_9259.tif,12721,10393960.tif,0
zsl_split,4,1000,87774413.tif,1021,2073808459.tif,1
zsl_split,4,1000,87774413.tif,23211,50304775-4779.tif,0
zsl_split,4,1001,83311519_1521.tif,1176,03073987_03073997.tif,1
zsl_split,4,1001,83311519_1521.tif,26091,50611474-1480.tif,0
zsl_split,4,1002,2048354137_2048354142.tif,1525,2041722461_2041722471.tif,1
zsl_split,4,1002,2048354137_2048354142.tif,964,2030085069.tif,0
zsl_split,4,1003,2040699681_2040699703.tif,1517,2073008318_8321.tif,1
zsl_split,4,1003,2040699681_2040699703.tif,2750,522776172+-6173.tif,0
zsl_split,4,1004,ti31629367_9370.tif,1371,ti16351152_1157.tif,1
zsl_split,4,1004,ti31629367_9370.tif,44513,2057484540_2057484541.tif,0
zsl_split,4,1005,tnwl0000635_0640.tif,1019,2040783752_2040783783.tif,1
