class_name,class_number,doc_path,doc_id,zsl_split,gzsl_split
form-_inbifo4-_subpasta2,7,/home/mari/pibic/flat/form-_inbifo4-_subpasta2/2028824547.tif,2028824547.tif,2,1
advertisement-_make_your_brake,8,/home/mari/pibic/flat/advertisement-_make_your_brake/2057910542.tif,2057910542.tif,1,1
advertisement-_make_your_brake,8,/home/mari/pibic/flat/advertisement-_make_your_brake/2063688253.tif,2063688253.tif,1,5
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233184.tif,0001233184.tif,2,5
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233189.tif,0001233189.tif,2,5
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233208.tif,0001233208.tif,2,5
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233181.tif,0001233181.tif,2,5
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233198.tif,0001233198.tif,2,5
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233187.tif,0001233187.tif,2,5
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233179.tif,0001233179.tif,2,5
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233205.tif,0001233205.tif,2,5
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233201.tif,0001233201.tif,2,5
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233204.tif,0001233204.tif,2,5
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233191.tif,0001233191.tif,2,5
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233193.tif,0001233193.tif,2,5
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233177.tif,0001233177.tif,2,5
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233190.tif,0001233190.tif,2,5
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233186.tif,0001233186.tif,2,5
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233180.tif,0001233180.tif,2,5
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233182.tif,0001233182.tif,2,5
file_folder-_blank2-_blank2,10,/home/mari/pibic/flat/file_folder-_blank2-_blank2/2054640061.tif,2054640061.tif,3,4
file_folder-_blank2-_blank2,10,/home/mari/pibic/flat/file_folder-_blank2-_blank2/2051317257.tif,2051317257.tif,3,4
file_folder-_blank2-_blank2,10,/home/mari/pibic/flat/file_folder-_blank2-_blank2/2057866155.tif,2057866155.tif,3,4
file_folder-_blank2-_blank2,10,/home/mari/pibic/flat/file_folder-_blank2-_blank2/2053453845.tif,2053453845.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075074169.tif,2075074169.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084325764b.tif,2084325764b.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074841738.tif,2074841738.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074977868.tif,2074977868.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2078066245.tif,2078066245.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074842742.tif,2074842742.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075773328a_3329.tif,2075773328a_3329.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077796889.tif,2077796889.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077814154b_4155.tif,2077814154b_4155.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074657276.tif,2074657276.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075031185_1186.tif,2075031185_1186.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077779385.tif,2077779385.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084375907.tif,2084375907.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2076143292a.tif,2076143292a.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075075260.tif,2075075260.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075768621.tif,2075768621.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074946394.tif,2074946394.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084375876a.tif,2084375876a.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075815556.tif,2075815556.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077781857.tif,2077781857.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074664566.tif,2074664566.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077228153.tif,2077228153.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077740001.tif,2077740001.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077642990a.tif,2077642990a.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077813910.tif,2077813910.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074659992a.tif,2074659992a.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074848400a.tif,2074848400a.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075461054.tif,2075461054.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074669106.tif,2074669106.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077748839a.tif,2077748839a.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2072786802.tif,2072786802.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2072799097.tif,2072799097.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075465948.tif,2075465948.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084375837.tif,2084375837.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074841232.tif,2074841232.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075317527.tif,2075317527.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074978361.tif,2074978361.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074979759.tif,2074979759.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077814733.tif,2077814733.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074669877.tif,2074669877.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077751373a_1374.tif,2077751373a_1374.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2072786612.tif,2072786612.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075786014a_6015.tif,2075786014a_6015.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074842872.tif,2074842872.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2072787827.tif,2072787827.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2076143205b_3206.tif,2076143205b_3206.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077874238.tif,2077874238.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075059898a.tif,2075059898a.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077747458.tif,2077747458.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075458302.tif,2075458302.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074659432.tif,2074659432.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077741936.tif,2077741936.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077378310.tif,2077378310.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075073206.tif,2075073206.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077806353a.tif,2077806353a.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2085291242.tif,2085291242.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074972942.tif,2074972942.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077812248.tif,2077812248.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077378656.tif,2077378656.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077816900.tif,2077816900.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075498771.tif,2075498771.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077228380.tif,2077228380.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075814304.tif,2075814304.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084003163a_3164.tif,2084003163a_3164.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077227696.tif,2077227696.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075457523a_7524.tif,2075457523a_7524.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075038605.tif,2075038605.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075321314.tif,2075321314.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074932482b.tif,2074932482b.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077874445.tif,2077874445.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084384451b_4452.tif,2084384451b_4452.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084303162.tif,2084303162.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2073625832.tif,2073625832.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075465809.tif,2075465809.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075074159.tif,2075074159.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075272915.tif,2075272915.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074654231.tif,2074654231.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074978363a.tif,2074978363a.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074841337.tif,2074841337.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077872209a_2210.tif,2077872209a_2210.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075322160.tif,2075322160.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075461113.tif,2075461113.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074257761a_7762.tif,2074257761a_7762.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075815572.tif,2075815572.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2073625907a_5908.tif,2073625907a_5908.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074660020a_0021.tif,2074660020a_0021.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074971764.tif,2074971764.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074937998a_7999.tif,2074937998a_7999.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075029960.tif,2075029960.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075321437a.tif,2075321437a.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074656098.tif,2074656098.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2072798955.tif,2072798955.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077191612.tif,2077191612.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2078139431.tif,2078139431.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075498021.tif,2075498021.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074686634.tif,2074686634.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075510641a.tif,2075510641a.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077227383.tif,2077227383.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077030584.tif,2077030584.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075498025.tif,2075498025.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074657153.tif,2074657153.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077228049.tif,2077228049.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075473993.tif,2075473993.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074654248a.tif,2074654248a.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074659689.tif,2074659689.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075774083.tif,2075774083.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074654269a.tif,2074654269a.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074669464.tif,2074669464.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2082915768.tif,2082915768.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074972257.tif,2074972257.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074655974a.tif,2074655974a.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074843257.tif,2074843257.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077781196.tif,2077781196.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077996335.tif,2077996335.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075059158b_9159.tif,2075059158b_9159.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075461134a_1135.tif,2075461134a_1135.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074977800.tif,2074977800.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075058156.tif,2075058156.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074673366.tif,2074673366.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074978359a.tif,2074978359a.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2072787878.tif,2072787878.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077229078.tif,2077229078.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075028835.tif,2075028835.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075473128a.tif,2075473128a.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074686305.tif,2074686305.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084347090a.tif,2084347090a.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075774073.tif,2075774073.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2073429070.tif,2073429070.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075461343a.tif,2075461343a.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077807418a.tif,2077807418a.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084378162.tif,2084378162.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2072797175a.tif,2072797175a.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077740189a_0190.tif,2077740189a_0190.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084372276.tif,2084372276.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077228095.tif,2077228095.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077229131.tif,2077229131.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077030107.tif,2077030107.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075459586.tif,2075459586.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077227472.tif,2077227472.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074657297.tif,2074657297.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084375776a.tif,2084375776a.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2076135772.tif,2076135772.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074939056.tif,2074939056.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075060349.tif,2075060349.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075465627a.tif,2075465627a.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2083462690a.tif,2083462690a.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/99387712.tif,99387712.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074669163.tif,2074669163.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075465924a.tif,2075465924a.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2078146441a.tif,2078146441a.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077747041.tif,2077747041.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077815232b.tif,2077815232b.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084375864.tif,2084375864.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074843254.tif,2074843254.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077719557b_9560.tif,2077719557b_9560.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074978963.tif,2074978963.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075059892.tif,2075059892.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077812552a_2553.tif,2077812552a_2553.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075029957.tif,2075029957.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074939093.tif,2074939093.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075807297.tif,2075807297.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2073627657a.tif,2073627657a.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075510116.tif,2075510116.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075510127a_0128.tif,2075510127a_0128.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084250069a.tif,2084250069a.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2073626243a.tif,2073626243a.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074664995.tif,2074664995.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074943198a.tif,2074943198a.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074656699.tif,2074656699.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074695876.tif,2074695876.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2084325838.tif,2084325838.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075316868a.tif,2075316868a.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074939057.tif,2074939057.tif,3,4
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077030563.tif,2077030563.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075029957b.tif,2075029957b.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2076143205.tif,2076143205.tif,3,1
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075031918.tif,2075031918.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074658834a.tif,2074658834a.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2076205206.tif,2076205206.tif,3,2
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075558269.tif,2075558269.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2075786001.tif,2075786001.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077377839.tif,2077377839.tif,3,5
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074972342.tif,2074972342.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074258592.tif,2074258592.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2083602403c_2404.tif,2083602403c_2404.tif,3,3
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2074673114.tif,2074673114.tif,3,0
email-_may_contain,11,/home/mari/pibic/flat/email-_may_contain/2077003291.tif,2077003291.tif,3,2
