,split_mode,split_number,file_a_idx,file_a_name,file_b_idx,file_b_name,is_equal
57,zsl_split,0,1084,2081846262.tif,4669,2069727246.tif,0
58,zsl_split,0,1085,2075073999.tif,1094,2077794499.tif,1
59,zsl_split,0,1085,2075073999.tif,1397,2040758469.tif,0
60,zsl_split,0,1086,2072786459.tif,1075,2084337307.tif,1
61,zsl_split,0,1086,2072786459.tif,7918,2028880280.tif,0
62,zsl_split,0,1087,2084337093.tif,1077,2072384650.tif,1
63,zsl_split,0,1087,2084337093.tif,4152,2069714120.tif,0
64,zsl_split,0,1088,2082721870.tif,1096,2084346965.tif,1
65,zsl_split,0,1088,2082721870.tif,6465,70104785-4792.tif,0
66,zsl_split,0,1089,2074838817.tif,1087,2084337093.tif,1
67,zsl_split,0,1089,2074838817.tif,3969,2069723216.tif,0
68,zsl_split,0,1090,2076251584.tif,1071,2074669445.tif,1
69,zsl_split,0,1090,2076251584.tif,4029,2069712551.tif,0
70,zsl_split,0,1091,2075579431.tif,1088,2082721870.tif,1
71,zsl_split,0,1091,2075579431.tif,4039,2069717814.tif,0
72,zsl_split,0,1092,2075051806.tif,1091,2075579431.tif,1
73,zsl_split,0,1092,2075051806.tif,4216,2069726802.tif,0
74,zsl_split,0,1093,2081354943.tif,1086,2072786459.tif,1
75,zsl_split,0,1093,2081354943.tif,10616,2050872703.tif,0
76,zsl_split,0,1094,2077794499.tif,1099,2074848497.tif,1
77,zsl_split,0,1094,2077794499.tif,1601,84459378_9384.tif,0
78,zsl_split,0,1095,2072786590.tif,1075,2084337307.tif,1
79,zsl_split,0,1095,2072786590.tif,1736,2031535404_2031535407.tif,0
80,zsl_split,0,1096,2084346965.tif,1099,2074848497.tif,1
81,zsl_split,0,1096,2084346965.tif,4201,2069725718.tif,0
82,zsl_split,0,1097,2074947752.tif,1099,2074848497.tif,1
83,zsl_split,0,1097,2074947752.tif,4573,2069733813.tif,0
84,zsl_split,0,1098,2074782090.tif,1091,2075579431.tif,1
85,zsl_split,0,1098,2074782090.tif,6387,2029057828_2029057835.tif,0
86,zsl_split,0,1099,2074848497.tif,1096,2084346965.tif,1
87,zsl_split,0,1099,2074848497.tif,1648,84458794_8800.tif,0
88,zsl_split,0,1127,2502019592_9596.tif,1128,2505112715.tif,1
89,zsl_split,0,1127,2502019592_9596.tif,6414,50281092-1092.tif,0
90,zsl_split,0,1128,2505112715.tif,1127,2502019592_9596.tif,1
91,zsl_split,0,1128,2505112715.tif,4074,2069732990.tif,0
92,zsl_split,0,1364,2044219928_2044219931.tif,1365,2042522266.tif,1
93,zsl_split,0,1364,2044219928_2044219931.tif,4201,2069725718.tif,0
94,zsl_split,0,1365,2042522266.tif,1364,2044219928_2044219931.tif,1
95,zsl_split,0,1365,2042522266.tif,4593,2069737083.tif,0
96,zsl_split,0,1366,2044219937_2044219940.tif,1365,2042522266.tif,1
97,zsl_split,0,1366,2044219937_2044219940.tif,4507,2069710092.tif,0
98,zsl_split,0,1379,0001477410.tif,1383,0001046053.tif,1
99,zsl_split,0,1379,0001477410.tif,6471,10192248_10192254.tif,0
100,zsl_split,0,1380,0001046052.tif,1383,0001046053.tif,1
101,zsl_split,0,1380,0001046052.tif,4701,2069729191.tif,0
102,zsl_split,0,1381,0011845042.tif,1380,0001046052.tif,1
103,zsl_split,0,1381,0011845042.tif,11705,523266605+-6608.tif,0
104,zsl_split,0,1382,0011845041.tif,1381,0011845042.tif,1
105,zsl_split,0,1382,0011845041.tif,4522,2069739135.tif,0
106,zsl_split,0,1383,0001046053.tif,1385,0001046051.tif,1
107,zsl_split,0,1383,0001046053.tif,4385,2069710996.tif,0
108,zsl_split,0,1384,0011845043.tif,1380,0001046052.tif,1
109,zsl_split,0,1384,0011845043.tif,4115,2069721614.tif,0
110,zsl_split,0,1385,0001046051.tif,1380,0001046052.tif,1
111,zsl_split,0,1385,0001046051.tif,11810,2074132541.tif,0
112,zsl_split,0,1388,2040761648.tif,1393,2040762775.tif,1
113,zsl_split,0,1388,2040761648.tif,4701,2069729191.tif,0
114,zsl_split,0,1389,2040762701.tif,1401,2040762989.tif,1
115,zsl_split,0,1389,2040762701.tif,4269,2069733302.tif,0
116,zsl_split,0,1390,2040758994.tif,1400,2040758689.tif,1
117,zsl_split,0,1390,2040758994.tif,4596,2069731522.tif,0
118,zsl_split,0,1391,2040758544.tif,1396,2040762813.tif,1
119,zsl_split,0,1391,2040758544.tif,4018,2082697732.tif,0
120,zsl_split,0,1392,2040762517.tif,1391,2040758544.tif,1
121,zsl_split,0,1392,2040762517.tif,7797,504931745.tif,0
122,zsl_split,0,1393,2040762775.tif,1388,2040761648.tif,1
123,zsl_split,0,1393,2040762775.tif,4473,2069710089.tif,0
124,zsl_split,0,1394,2040761854.tif,1390,2040758994.tif,1
125,zsl_split,0,1394,2040761854.tif,8843,01185877.tif,0
126,zsl_split,0,1395,2040763001.tif,1405,2040759012.tif,1
127,zsl_split,0,1395,2040763001.tif,4512,2069711632.tif,0
128,zsl_split,0,1396,2040762813.tif,1403,2040762530.tif,1
129,zsl_split,0,1396,2040762813.tif,7785,515115814+-5814.tif,0
130,zsl_split,0,1397,2040758469.tif,1398,2040761883.tif,1
131,zsl_split,0,1397,2040758469.tif,6453,50596756-6756.tif,0
132,zsl_split,0,1398,2040761883.tif,1392,2040762517.tif,1
133,zsl_split,0,1398,2040761883.tif,5160,2025327016.tif,0
134,zsl_split,0,1399,2040978274.tif,1403,2040762530.tif,1
135,zsl_split,0,1399,2040978274.tif,7928,2028880767.tif,0
136,zsl_split,0,1400,2040758689.tif,1405,2040759012.tif,1
137,zsl_split,0,1400,2040758689.tif,4305,2069739732.tif,0
138,zsl_split,0,1401,2040762989.tif,1408,2040762702.tif,1
139,zsl_split,0,1401,2040762989.tif,1639,84459329_9335.tif,0
140,zsl_split,0,1402,2040758496.tif,1404,2040762771.tif,1
141,zsl_split,0,1402,2040758496.tif,3959,2069733819.tif,0
142,zsl_split,0,1403,2040762530.tif,1401,2040762989.tif,1
143,zsl_split,0,1403,2040762530.tif,1664,84458473_8479.tif,0
144,zsl_split,0,1404,2040762771.tif,1399,2040978274.tif,1
145,zsl_split,0,1404,2040762771.tif,4101,2069719203.tif,0
146,zsl_split,0,1405,2040759012.tif,1390,2040758994.tif,1
147,zsl_split,0,1405,2040759012.tif,6249,70107170-7201.tif,0
148,zsl_split,0,1406,2040762753.tif,1400,2040758689.tif,1
149,zsl_split,0,1406,2040762753.tif,3870,2069731219.tif,0
150,zsl_split,0,1407,2040762950.tif,1392,2040762517.tif,1
151,zsl_split,0,1407,2040762950.tif,6489,10337306_10337312.tif,0
152,zsl_split,0,1408,2040762702.tif,1407,2040762950.tif,1
153,zsl_split,0,1408,2040762702.tif,4331,2069739936.tif,0
154,zsl_split,0,1590,84463957_3965.tif,1664,84458473_8479.tif,1
155,zsl_split,0,1590,84463957_3965.tif,8662,511216214.tif,0
156,zsl_split,0,1591,84458949_8955.tif,1663,84458752_8758.tif,1
157,zsl_split,0,1591,84458949_8955.tif,4291,2069730825.tif,0
158,zsl_split,0,1592,84458127_8133.tif,1621,84458731_8737.tif,1
159,zsl_split,0,1592,84458127_8133.tif,4096,2069733918.tif,0
160,zsl_split,0,1593,84459015_9021.tif,1681,84459343_9349.tif,1
161,zsl_split,0,1593,84459015_9021.tif,4143,2069717496.tif,0
162,zsl_split,0,1594,84004315_84004323.tif,1679,84003501.tif,1
163,zsl_split,0,1594,84004315_84004323.tif,11849,10418770_10418772.tif,0
164,zsl_split,0,1595,84458270_8276.tif,1615,84464890_4898.tif,1
165,zsl_split,0,1595,84458270_8276.tif,5785,2028703466.tif,0
166,zsl_split,0,1596,84458651_8657.tif,1618,84458956_8962.tif,1
167,zsl_split,0,1596,84458651_8657.tif,7866,2070396277.tif,0
168,zsl_split,0,1597,84458536_8542.tif,1673,84459301_9307.tif,1
169,zsl_split,0,1597,84458536_8542.tif,1365,2042522266.tif,0
170,zsl_split,0,1598,84458200_8206.tif,1687,84459315_9321.tif,1
171,zsl_split,0,1598,84458200_8206.tif,1400,2040758689.tif,0
172,zsl_split,0,1599,84458557_8563.tif,1663,84458752_8758.tif,1
173,zsl_split,0,1599,84458557_8563.tif,4727,2069736110.tif,0
174,zsl_split,0,1600,84459078_9084.tif,1611,84464248_4256.tif,1
175,zsl_split,0,1600,84459078_9084.tif,8576,512981116a_512981117.tif,0
176,zsl_split,0,1601,84459378_9384.tif,1635,84458382_8388.tif,1
177,zsl_split,0,1601,84459378_9384.tif,4665,2069740197.tif,0
178,zsl_split,0,1602,84458644_8650.tif,1657,84459172_9178.tif,1
179,zsl_split,0,1602,84458644_8650.tif,4537,2069722433.tif,0
180,zsl_split,0,1603,84459273_9279.tif,1632,84458571_8577.tif,1
181,zsl_split,0,1603,84459273_9279.tif,4167,2069723300.tif,0
182,zsl_split,0,1604,84463804_3812.tif,1684,84458703_8709.tif,1
183,zsl_split,0,1604,84463804_3812.tif,4463,2069730976.tif,0
184,zsl_split,0,1605,84458738_8744.tif,1627,84458277_8283.tif,1
185,zsl_split,0,1605,84458738_8744.tif,11695,505509442.tif,0
186,zsl_split,0,1606,84459113_9119.tif,1633,84458459_8465.tif,1
187,zsl_split,0,1606,84459113_9119.tif,7019,88727136.tif,0
188,zsl_split,0,1607,84459259_9265.tif,1647,84003492_84003500.tif,1
189,zsl_split,0,1607,84459259_9265.tif,6042,2074697257.tif,0
190,zsl_split,0,1608,84458592_8598.tif,1670,84459001_9007.tif,1
191,zsl_split,0,1608,84458592_8598.tif,4603,2069718579.tif,0
192,zsl_split,0,1609,84459120_9126.tif,1601,84459378_9384.tif,1
193,zsl_split,0,1609,84459120_9126.tif,8916,87465612_5621.tif,0
194,zsl_split,0,1610,84458710_8716.tif,1677,84458987_8993.tif,1
195,zsl_split,0,1610,84458710_8716.tif,1381,0011845042.tif,0
196,zsl_split,0,1611,84464248_4256.tif,1679,84003501.tif,1
197,zsl_split,0,1611,84464248_4256.tif,4425,2069717700.tif,0
198,zsl_split,0,1612,84458973_8979.tif,1630,84458665_8671.tif,1
199,zsl_split,0,1612,84458973_8979.tif,4501,2069726127.tif,0
200,zsl_split,0,1613,84458823_8829.tif,1643,84464827_4835.tif,1
201,zsl_split,0,1613,84458823_8829.tif,4614,2069722109.tif,0
202,zsl_split,0,1614,84459050_9056.tif,1682,84458907_8913.tif,1
203,zsl_split,0,1614,84459050_9056.tif,4137,2069717206.tif,0
204,zsl_split,0,1615,84464890_4898.tif,1638,84003465_84003473.tif,1
205,zsl_split,0,1615,84464890_4898.tif,1381,0011845042.tif,0
206,zsl_split,0,1616,84458585_8591.tif,1610,84458710_8716.tif,1
207,zsl_split,0,1616,84458585_8591.tif,8696,0001217432.tif,0
208,zsl_split,0,1617,84458193_8199.tif,1669,84458851_8857.tif,1
209,zsl_split,0,1617,84458193_8199.tif,4304,2069710755.tif,0
210,zsl_split,0,1618,84458956_8962.tif,1614,84459050_9056.tif,1
211,zsl_split,0,1618,84458956_8962.tif,4819,2069711254.tif,0
212,zsl_split,0,1619,84459151_9157.tif,1644,84458515_8521.tif,1
213,zsl_split,0,1619,84459151_9157.tif,10832,2028877715.tif,0
214,zsl_split,0,1620,84458550_8556.tif,1670,84459001_9007.tif,1
215,zsl_split,0,1620,84458550_8556.tif,7743,0000176421.tif,0
216,zsl_split,0,1621,84458731_8737.tif,1649,84458431_8437.tif,1
217,zsl_split,0,1621,84458731_8737.tif,10633,2057127682.tif,0
218,zsl_split,0,1622,84459036_9042.tif,1659,84459008_9014.tif,1
219,zsl_split,0,1622,84459036_9042.tif,4303,2069736176.tif,0
220,zsl_split,0,1623,84458487_8493.tif,1670,84459001_9007.tif,1
221,zsl_split,0,1623,84458487_8493.tif,3959,2069733819.tif,0
222,zsl_split,0,1624,84459216_9222.tif,1613,84458823_8829.tif,1
223,zsl_split,0,1624,84459216_9222.tif,3946,2069737475.tif,0
224,zsl_split,0,1625,84458221_8227.tif,1599,84458557_8563.tif,1
225,zsl_split,0,1625,84458221_8227.tif,11035,517950614+-0614.tif,0
226,zsl_split,0,1626,84458613_8619.tif,1629,84458228_8234.tif,1
227,zsl_split,0,1626,84458613_8619.tif,4713,2069721083.tif,0
228,zsl_split,0,1627,84458277_8283.tif,1651,84459231_9237.tif,1
229,zsl_split,0,1627,84458277_8283.tif,3759,2064390724.tif,0
230,zsl_split,0,1628,84459106_9112.tif,1669,84458851_8857.tif,1
231,zsl_split,0,1628,84459106_9112.tif,6187,2074124527.tif,0
232,zsl_split,0,1629,84458228_8234.tif,1594,84004315_84004323.tif,1
233,zsl_split,0,1629,84458228_8234.tif,8662,511216214.tif,0
234,zsl_split,0,1630,84458665_8671.tif,1599,84458557_8563.tif,1
235,zsl_split,0,1630,84458665_8671.tif,4504,2069714838.tif,0
236,zsl_split,0,1631,84458914_8920.tif,1599,84458557_8563.tif,1
237,zsl_split,0,1631,84458914_8920.tif,4149,2069721482.tif,0
238,zsl_split,0,1632,84458571_8577.tif,1690,84459179_9185.tif,1
239,zsl_split,0,1632,84458571_8577.tif,4041,2069731009.tif,0
240,zsl_split,0,1633,84458459_8465.tif,1680,84458717_8723.tif,1
241,zsl_split,0,1633,84458459_8465.tif,1380,0001046052.tif,0
242,zsl_split,0,1634,84003564_84003572.tif,1689,84004241.tif,1
243,zsl_split,0,1634,84003564_84003572.tif,4329,2031295367.tif,0
244,zsl_split,0,1635,84458382_8388.tif,1617,84458193_8199.tif,1
245,zsl_split,0,1635,84458382_8388.tif,6449,10357422_10357427.tif,0
246,zsl_split,0,1636,84458333_8339.tif,1686,84003573_84003581.tif,1
247,zsl_split,0,1636,84458333_8339.tif,4724,2069719431.tif,0
248,zsl_split,0,1637,84458368_8374.tif,1633,84458459_8465.tif,1
249,zsl_split,0,1637,84458368_8374.tif,7914,2028879980.tif,0
250,zsl_split,0,1638,84003465_84003473.tif,1651,84459231_9237.tif,1
251,zsl_split,0,1638,84003465_84003473.tif,8937,87246713_87246720.tif,0
252,zsl_split,0,1639,84459329_9335.tif,1650,84459336_9342.tif,1
253,zsl_split,0,1639,84459329_9335.tif,4377,2069722328.tif,0
254,zsl_split,0,1640,84458672_8678.tif,1600,84459078_9084.tif,1
255,zsl_split,0,1640,84458672_8678.tif,5962,2040405708.tif,0
256,zsl_split,0,1641,84458305_8311.tif,1603,84459273_9279.tif,1
257,zsl_split,0,1641,84458305_8311.tif,11159,0000998323.tif,0
258,zsl_split,0,1642,84458256_8262.tif,1636,84458333_8339.tif,1
259,zsl_split,0,1642,84458256_8262.tif,4058,2069723234.tif,0
260,zsl_split,0,1643,84464827_4835.tif,1612,84458973_8979.tif,1
261,zsl_split,0,1643,84464827_4835.tif,7703,0000176419.tif,0
262,zsl_split,0,1644,84458515_8521.tif,1695,84004432_84004440.tif,1
263,zsl_split,0,1644,84458515_8521.tif,6308,50612921-2921.tif,0
264,zsl_split,0,1645,84458207_8213.tif,1607,84459259_9265.tif,1
265,zsl_split,0,1645,84458207_8213.tif,4265,2069722727.tif,0
266,zsl_split,0,1646,84458120_8126.tif,1618,84458956_8962.tif,1
267,zsl_split,0,1646,84458120_8126.tif,4567,2069733900.tif,0
268,zsl_split,0,1647,84003492_84003500.tif,1646,84458120_8126.tif,1
269,zsl_split,0,1647,84003492_84003500.tif,6284,2023064538_2023064546.tif,0
270,zsl_split,0,1648,84458794_8800.tif,1662,84458452_8458.tif,1
271,zsl_split,0,1648,84458794_8800.tif,4468,2069720264.tif,0
272,zsl_split,0,1649,84458431_8437.tif,1625,84458221_8227.tif,1
273,zsl_split,0,1649,84458431_8437.tif,8607,0011852153.tif,0
274,zsl_split,0,1650,84459336_9342.tif,1670,84459001_9007.tif,1
275,zsl_split,0,1650,84459336_9342.tif,7917,2028879764.tif,0
276,zsl_split,0,1651,84459231_9237.tif,1615,84464890_4898.tif,1
277,zsl_split,0,1651,84459231_9237.tif,7066,2086084031.tif,0
278,zsl_split,0,1652,84458522_8528.tif,1637,84458368_8374.tif,1
279,zsl_split,0,1652,84458522_8528.tif,4487,2069741086.tif,0
280,zsl_split,0,1653,84458354_8360.tif,1602,84458644_8650.tif,1
281,zsl_split,0,1653,84458354_8360.tif,4810,2069712314.tif,0
282,zsl_split,0,1654,84458134_8140.tif,1608,84458592_8598.tif,1
283,zsl_split,0,1654,84458134_8140.tif,4466,2069723813.tif,0
284,zsl_split,0,1655,84004414_84004422.tif,1656,84458529_8535.tif,1
285,zsl_split,0,1655,84004414_84004422.tif,11811,2075322998.tif,0
286,zsl_split,0,1656,84458529_8535.tif,1680,84458717_8723.tif,1
287,zsl_split,0,1656,84458529_8535.tif,5742,2050280096.tif,0
288,zsl_split,0,1657,84459172_9178.tif,1642,84458256_8262.tif,1
289,zsl_split,0,1657,84459172_9178.tif,6216,2015042989.tif,0
290,zsl_split,0,1658,84458935_8941.tif,1640,84458672_8678.tif,1
291,zsl_split,0,1658,84458935_8941.tif,4684,2069719020.tif,0
292,zsl_split,0,1659,84459008_9014.tif,1646,84458120_8126.tif,1
293,zsl_split,0,1659,84459008_9014.tif,8910,2063849863_9864.tif,0
294,zsl_split,0,1660,84458501_8507.tif,1628,84459106_9112.tif,1
295,zsl_split,0,1660,84458501_8507.tif,4708,2069725184.tif,0
296,zsl_split,0,1661,84458480_8486.tif,1684,84458703_8709.tif,1
297,zsl_split,0,1661,84458480_8486.tif,6459,50525685-5696.tif,0
298,zsl_split,0,1662,84458452_8458.tif,1677,84458987_8993.tif,1
299,zsl_split,0,1662,84458452_8458.tif,3986,2069713895.tif,0
300,zsl_split,0,1663,84458752_8758.tif,1617,84458193_8199.tif,1
301,zsl_split,0,1663,84458752_8758.tif,4453,2069712806.tif,0
302,zsl_split,0,1664,84458473_8479.tif,1663,84458752_8758.tif,1
303,zsl_split,0,1664,84458473_8479.tif,4350,2069722226.tif,0
304,zsl_split,0,1665,84459364_9370.tif,1674,84458928_8934.tif,1
305,zsl_split,0,1665,84459364_9370.tif,7726,0000176481.tif,0
306,zsl_split,0,1666,84003456_84003464.tif,1661,84458480_8486.tif,1
307,zsl_split,0,1666,84003456_84003464.tif,4294,2069733603.tif,0
308,zsl_split,0,1667,84458637_8643.tif,1685,84458921_8927.tif,1
309,zsl_split,0,1667,84458637_8643.tif,5918,509478908.tif,0
310,zsl_split,0,1668,84003555_84003563.tif,1595,84458270_8276.tif,1
311,zsl_split,0,1668,84003555_84003563.tif,3944,2069720483.tif,0
312,zsl_split,0,1669,84458851_8857.tif,1666,84003456_84003464.tif,1
313,zsl_split,0,1669,84458851_8857.tif,4680,2069725358.tif,0
314,zsl_split,0,1670,84459001_9007.tif,1637,84458368_8374.tif,1
315,zsl_split,0,1670,84459001_9007.tif,6234,2081772315_2323.tif,0
316,zsl_split,0,1671,84458078_8084.tif,1628,84459106_9112.tif,1
317,zsl_split,0,1671,84458078_8084.tif,3766,83552197.tif,0
318,zsl_split,0,1672,84459029_9035.tif,1644,84458515_8521.tif,1
319,zsl_split,0,1672,84459029_9035.tif,4280,2069711611.tif,0
320,zsl_split,0,1673,84459301_9307.tif,1652,84458522_8528.tif,1
321,zsl_split,0,1673,84459301_9307.tif,4623,2069723555.tif,0
322,zsl_split,0,1674,84458928_8934.tif,1604,84463804_3812.tif,1
323,zsl_split,0,1674,84458928_8934.tif,11697,517604331+-4332.tif,0
324,zsl_split,0,1675,84458172_8178.tif,1629,84458228_8234.tif,1
325,zsl_split,0,1675,84458172_8178.tif,6329,10427134_10427138.tif,0
326,zsl_split,0,1676,84458424_8430.tif,1645,84458207_8213.tif,1
327,zsl_split,0,1676,84458424_8430.tif,7935,2023181952.tif,0
328,zsl_split,0,1677,84458987_8993.tif,1613,84458823_8829.tif,1
329,zsl_split,0,1677,84458987_8993.tif,5794,0060094835.tif,0
330,zsl_split,0,1678,84459186_9192.tif,1677,84458987_8993.tif,1
331,zsl_split,0,1678,84459186_9192.tif,5786,0060068489.tif,0
332,zsl_split,0,1679,84003501.tif,1650,84459336_9342.tif,1
333,zsl_split,0,1679,84003501.tif,4023,2069735732.tif,0
334,zsl_split,0,1680,84458717_8723.tif,1681,84459343_9349.tif,1
335,zsl_split,0,1680,84458717_8723.tif,4805,2069724554.tif,0
336,zsl_split,0,1681,84459343_9349.tif,1634,84003564_84003572.tif,1
337,zsl_split,0,1681,84459343_9349.tif,6279,10132792_10132804.tif,0
338,zsl_split,0,1682,84458907_8913.tif,1622,84459036_9042.tif,1
339,zsl_split,0,1682,84458907_8913.tif,4126,2069712647.tif,0
340,zsl_split,0,1683,84459071_9077.tif,1679,84003501.tif,1
341,zsl_split,0,1683,84459071_9077.tif,4463,2069730976.tif,0
342,zsl_split,0,1684,84458703_8709.tif,1609,84459120_9126.tif,1
343,zsl_split,0,1684,84458703_8709.tif,4524,2069729973.tif,0
344,zsl_split,0,1685,84458921_8927.tif,1652,84458522_8528.tif,1
345,zsl_split,0,1685,84458921_8927.tif,4573,2069733813.tif,0
346,zsl_split,0,1686,84003573_84003581.tif,1666,84003456_84003464.tif,1
347,zsl_split,0,1686,84003573_84003581.tif,4351,2069725250.tif,0
348,zsl_split,0,1687,84459315_9321.tif,1594,84004315_84004323.tif,1
349,zsl_split,0,1687,84459315_9321.tif,4781,2069717622.tif,0
350,zsl_split,0,1688,84458508_8514.tif,1659,84459008_9014.tif,1
351,zsl_split,0,1688,84458508_8514.tif,3890,2069712503.tif,0
352,zsl_split,0,1689,84004241.tif,1684,84458703_8709.tif,1
353,zsl_split,0,1689,84004241.tif,4465,2069735981.tif,0
354,zsl_split,0,1690,84459179_9185.tif,1591,84458949_8955.tif,1
355,zsl_split,0,1690,84459179_9185.tif,4075,2069731940.tif,0
356,zsl_split,0,1691,84458375_8381.tif,1626,84458613_8619.tif,1
357,zsl_split,0,1691,84458375_8381.tif,4080,2069734092.tif,0
358,zsl_split,0,1692,84459280_9286.tif,1649,84458431_8437.tif,1
359,zsl_split,0,1692,84459280_9286.tif,8858,2057459299_2057459300.tif,0
360,zsl_split,0,1693,84464863_4871.tif,1595,84458270_8276.tif,1
361,zsl_split,0,1693,84464863_4871.tif,3857,2075548405.tif,0
362,zsl_split,0,1694,84458858_8864.tif,1646,84458120_8126.tif,1
363,zsl_split,0,1694,84458858_8864.tif,8567,505878917.tif,0
364,zsl_split,0,1695,84004432_84004440.tif,1638,84003465_84003473.tif,1
365,zsl_split,0,1695,84004432_84004440.tif,4429,2069736404.tif,0
366,zsl_split,0,1726,2031535669_2031535672.tif,1729,2031536200_2031536203.tif,1
367,zsl_split,0,1726,2031535669_2031535672.tif,1625,84458221_8227.tif,0
368,zsl_split,0,1727,2031536172_2031536175.tif,1729,2031536200_2031536203.tif,1
369,zsl_split,0,1727,2031536172_2031536175.tif,7797,504931745.tif,0
370,zsl_split,0,1728,2031535569.tif,1734,2031535475_2031535478.tif,1
371,zsl_split,0,1728,2031535569.tif,1594,84004315_84004323.tif,0
372,zsl_split,0,1729,2031536200_2031536203.tif,1736,2031535404_2031535407.tif,1
373,zsl_split,0,1729,2031536200_2031536203.tif,6483,PUBLICATIONS034149-4.tif,0
374,zsl_split,0,1730,2031535693_2031535696.tif,1736,2031535404_2031535407.tif,1
375,zsl_split,0,1730,2031535693_2031535696.tif,4140,2069724362.tif,0
376,zsl_split,0,1731,2031535605_2031535608.tif,1735,2031536232_2031536235.tif,1
377,zsl_split,0,1731,2031535605_2031535608.tif,4265,2069722727.tif,0
378,zsl_split,0,1732,2031535549_2031535552.tif,1736,2031535404_2031535407.tif,1
379,zsl_split,0,1732,2031535549_2031535552.tif,6475,2021547210.tif,0
380,zsl_split,0,1733,2031535557.tif,1730,2031535693_2031535696.tif,1
381,zsl_split,0,1733,2031535557.tif,6329,10427134_10427138.tif,0
382,zsl_split,0,1734,2031535475_2031535478.tif,1731,2031535605_2031535608.tif,1
