class_name,class_number,doc_path,doc_id,zsl_split,gzsl_split
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50519799-9799.tif,50519799-9799.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50630619-0619.tif,50630619-0619.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50566419-6419.tif,50566419-6419.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/60029531_60029538.tif,60029531_60029538.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50687283-7288.tif,50687283-7288.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50408362-8375.tif,50408362-8375.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2501500835_0840.tif,2501500835_0840.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50653919-3927.tif,50653919-3927.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50371756-1768.tif,50371756-1768.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2028441673_2028441678.tif,2028441673_2028441678.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/10187856_10187863.tif,10187856_10187863.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50605289-5289.tif,50605289-5289.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50409449-9454.tif,50409449-9454.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50417983-7994.tif,50417983-7994.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50722981-2991.tif,50722981-2991.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50423947-3952.tif,50423947-3952.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2001223586_2001223589.tif,2001223586_2001223589.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2024596910_6917.tif,2024596910_6917.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/00265729_00265732.tif,00265729_00265732.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50372443-2453.tif,50372443-2453.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2021588510_2021588516.tif,2021588510_2021588516.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50695299-5309.tif,50695299-5309.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50284689-4692.tif,50284689-4692.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50596323-6323.tif,50596323-6323.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/PUBLICATIONS007947-7.tif,PUBLICATIONS007947-7.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50586133-6140.tif,50586133-6140.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2082678186_8196.tif,2082678186_8196.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2505529675_9680.tif,2505529675_9680.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50477283-7283.tif,50477283-7283.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2029059945.tif,2029059945.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2063655314.tif,2063655314.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/40039193-9211.tif,40039193-9211.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2064295929_5937.tif,2064295929_5937.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/10329445_10329451.tif,10329445_10329451.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2042329020_2042329030.tif,2042329020_2042329030.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50683915-3924.tif,50683915-3924.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/94612816_2820.tif,94612816_2820.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2063609043_2063609048.tif,2063609043_2063609048.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50585748-5752.tif,50585748-5752.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50719091-9101.tif,50719091-9101.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/10350704_10350712.tif,10350704_10350712.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/11224890_11224891.tif,11224890_11224891.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2063624405.tif,2063624405.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2024546908_2024546910.tif,2024546908_2024546910.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2505373634_3637.tif,2505373634_3637.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50492816-2816.tif,50492816-2816.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50585612-5612.tif,50585612-5612.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2505373070_3078.tif,2505373070_3078.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50554193-4193.tif,50554193-4193.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50600108-0108.tif,50600108-0108.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/40000571-0581.tif,40000571-0581.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50591344-1344.tif,50591344-1344.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2029204719.tif,2029204719.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50731065-1080.tif,50731065-1080.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50288427-8432.tif,50288427-8432.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/60031374_60031379.tif,60031374_60031379.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50551198-1198.tif,50551198-1198.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50551001-1010.tif,50551001-1010.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50291969-1969.tif,50291969-1969.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50401133-1140.tif,50401133-1140.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50654892-4892.tif,50654892-4892.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2024227792_2024227797.tif,2024227792_2024227797.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50505028-5028.tif,50505028-5028.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50578846-8846.tif,50578846-8846.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2074414760.tif,2074414760.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/CTRCONTRACTS005099-5.tif,CTRCONTRACTS005099-5.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50540157-0157.tif,50540157-0157.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/40029434-9434.tif,40029434-9434.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2029052385.tif,2029052385.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50586994-6994.tif,50586994-6994.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/PUBLICATIONS047246-7.tif,PUBLICATIONS047246-7.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50523532-3535.tif,50523532-3535.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50613728-3728.tif,50613728-3728.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2502230207_0211.tif,2502230207_0211.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/40019878-9878.tif,40019878-9878.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/60160462_60160467.tif,60160462_60160467.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50611896-1903.tif,50611896-1903.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2047031906_1915.tif,2047031906_1915.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50089956_50089968.tif,50089956_50089968.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50513095-3097.tif,50513095-3097.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50506666-6666.tif,50506666-6666.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50509627-9627.tif,50509627-9627.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50249041-9045.tif,50249041-9045.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/10352126_10352137.tif,10352126_10352137.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50525833-5833.tif,50525833-5833.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50512792-2803.tif,50512792-2803.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/PUBLICATIONS007331-7.tif,PUBLICATIONS007331-7.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/10178035_10178039.tif,10178035_10178039.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/11224886_11224887.tif,11224886_11224887.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2060462014_2020.tif,2060462014_2020.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2028396095_2028396104.tif,2028396095_2028396104.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50528167-8174.tif,50528167-8174.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50616310-6310.tif,50616310-6310.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50472103-2108.tif,50472103-2108.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50544007-4013.tif,50544007-4013.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50638535-8573.tif,50638535-8573.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50591114-1114.tif,50591114-1114.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50561970-1976.tif,50561970-1976.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2505522205_2210.tif,2505522205_2210.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50643540-3545.tif,50643540-3545.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/11051535.tif,11051535.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50376296-6296.tif,50376296-6296.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/40019467-9467.tif,40019467-9467.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2028356860_2028356867.tif,2028356860_2028356867.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50513458-3463.tif,50513458-3463.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50646005-6023.tif,50646005-6023.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50640313-0321.tif,50640313-0321.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50732723-2723.tif,50732723-2723.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2500017197_2500017204.tif,2500017197_2500017204.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2046674648_2046674650.tif,2046674648_2046674650.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50640220-0231.tif,50640220-0231.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50310218-0222.tif,50310218-0222.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2074173801_3805.tif,2074173801_3805.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/1005143169_1005143172.tif,1005143169_1005143172.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2021558970_2021558973.tif,2021558970_2021558973.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/11050391_11050402.tif,11050391_11050402.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/11050019_11050029.tif,11050019_11050029.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50473120-3126.tif,50473120-3126.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50473846-3846.tif,50473846-3846.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/89227465_89227469.tif,89227465_89227469.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50011586_50011587.tif,50011586_50011587.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/11224878_11224879.tif,11224878_11224879.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/40035195-5205.tif,40035195-5205.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/PUBLICATIONS031330-1.tif,PUBLICATIONS031330-1.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2026220860_2026220869.tif,2026220860_2026220869.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/10341979_10341984.tif,10341979_10341984.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/60162078_60162083.tif,60162078_60162083.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50503531-3540.tif,50503531-3540.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50389825-9825.tif,50389825-9825.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50704110-4121.tif,50704110-4121.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/11049679_11049693.tif,11049679_11049693.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/PUBLICATIONS038319-8.tif,PUBLICATIONS038319-8.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50639523-9531.tif,50639523-9531.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2083041623_1634.tif,2083041623_1634.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2046358697_8699.tif,2046358697_8699.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2063124488.tif,2063124488.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50653282-3290.tif,50653282-3290.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50371057-1068.tif,50371057-1068.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/CTRSP-FILES017116-71.tif,CTRSP-FILES017116-71.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/PUBLICATIONS002876-2.tif,PUBLICATIONS002876-2.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50613762-3774.tif,50613762-3774.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2028811111_2028811117.tif,2028811111_2028811117.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/10185995_10186006.tif,10185995_10186006.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50617055-7066.tif,50617055-7066.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2069587483_7487.tif,2069587483_7487.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50475075-5081.tif,50475075-5081.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50597528-7535.tif,50597528-7535.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/10354901_10354911.tif,10354901_10354911.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50240082-0087.tif,50240082-0087.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50496755-6755.tif,50496755-6755.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/10021115_10021120.tif,10021115_10021120.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50391885-1885.tif,50391885-1885.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50336039-6051.tif,50336039-6051.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/10334706_10334718.tif,10334706_10334718.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50721833-1842.tif,50721833-1842.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/1003285348.tif,1003285348.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/PUBLICATIONS046164-6.tif,PUBLICATIONS046164-6.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50708910-8911.tif,50708910-8911.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/2025819000_2025819003.tif,2025819000_2025819003.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/40031533-1533.tif,40031533-1533.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/10072830_10072834.tif,10072830_10072834.tif,2,1
separated_preface,12,/home/lucasabm/datasets/la-cdip-3/separated_preface/50714168-4182.tif,50714168-4182.tif,2,1
