,class_name,class_number,doc_path,doc_id,split
46,research_and_development,5,separacao-rvl_cdip/research_and_development/2057240530.tif,2057240530.tif,2
47,research_and_development,5,separacao-rvl_cdip/research_and_development/2057239520.tif,2057239520.tif,2
48,research_and_development,5,separacao-rvl_cdip/research_and_development/2057710503_2057710504.tif,2057710503_2057710504.tif,2
49,physical_test_variables,6,separacao-rvl_cdip/physical_test_variables/506462630.tif,506462630.tif,3
50,physical_test_variables,6,separacao-rvl_cdip/physical_test_variables/504453445_504453447.tif,504453445_504453447.tif,4
51,physical_test_variables,6,separacao-rvl_cdip/physical_test_variables/506803061.tif,506803061.tif,3
52,physical_test_variables,6,separacao-rvl_cdip/physical_test_variables/506462663_506462665.tif,506462663_506462665.tif,1
53,physical_test_variables,6,separacao-rvl_cdip/physical_test_variables/506803133.tif,506803133.tif,0
54,physical_test_variables,6,separacao-rvl_cdip/physical_test_variables/504486650.tif,504486650.tif,0
55,physical_test_variables,6,separacao-rvl_cdip/physical_test_variables/504454229_504454231.tif,504454229_504454231.tif,1
56,physical_test_variables,6,separacao-rvl_cdip/physical_test_variables/506567678.tif,506567678.tif,0
57,physical_test_variables,6,separacao-rvl_cdip/physical_test_variables/504454140_504454142.tif,504454140_504454142.tif,0
58,physical_test_variables,6,separacao-rvl_cdip/physical_test_variables/506567684.tif,506567684.tif,0
60,physical_test_variables,6,separacao-rvl_cdip/physical_test_variables/504454241.tif,504454241.tif,0
61,physical_test_variables,6,separacao-rvl_cdip/physical_test_variables/506462729.tif,506462729.tif,2
62,facsimile_cover_sheet,7,separacao-rvl_cdip/facsimile_cover_sheet/2063786785_6786.tif,2063786785_6786.tif,0
63,facsimile_cover_sheet,7,separacao-rvl_cdip/facsimile_cover_sheet/2063785610.tif,2063785610.tif,0
64,facsimile_cover_sheet,7,separacao-rvl_cdip/facsimile_cover_sheet/2084345189.tif,2084345189.tif,0
65,tracking_study,8,separacao-rvl_cdip/tracking_study/2060040186.tif,2060040186.tif,2
66,tracking_study,8,separacao-rvl_cdip/tracking_study/2060046831_2060046838.tif,2060046831_2060046838.tif,2
67,tracking_study,8,separacao-rvl_cdip/tracking_study/2060039684.tif,2060039684.tif,2
68,tracking_study,8,separacao-rvl_cdip/tracking_study/2060038919_2060038930.tif,2060038919_2060038930.tif,2
69,tracking_study,8,separacao-rvl_cdip/tracking_study/2060040312_2060040321.tif,2060040312_2060040321.tif,2
70,tracking_study,8,separacao-rvl_cdip/tracking_study/2060040154_2060040185.tif,2060040154_2060040185.tif,2
71,tracking_study,8,separacao-rvl_cdip/tracking_study/2060040040.tif,2060040040.tif,2
72,tracking_study,8,separacao-rvl_cdip/tracking_study/2060039871_2060039912.tif,2060039871_2060039912.tif,2
73,tracking_study,8,separacao-rvl_cdip/tracking_study/2060038587.tif,2060038587.tif,2
74,tracking_study,8,separacao-rvl_cdip/tracking_study/2060028445.tif,2060028445.tif,2
75,tracking_study,8,separacao-rvl_cdip/tracking_study/2060045500.tif,2060045500.tif,2
76,tracking_study,8,separacao-rvl_cdip/tracking_study/2060040333_2060040352.tif,2060040333_2060040352.tif,2
77,tracking_study,8,separacao-rvl_cdip/tracking_study/2060040322_2060040332.tif,2060040322_2060040332.tif,2
78,factory_cigarettes,9,separacao-rvl_cdip/factory_cigarettes/0001239824.tif,0001239824.tif,1
79,factory_cigarettes,9,separacao-rvl_cdip/factory_cigarettes/0001229994.tif,0001229994.tif,3
81,factory_cigarettes,9,separacao-rvl_cdip/factory_cigarettes/0001219475.tif,0001219475.tif,2
82,factory_cigarettes,9,separacao-rvl_cdip/factory_cigarettes/0001239924.tif,0001239924.tif,1
83,factory_cigarettes,9,separacao-rvl_cdip/factory_cigarettes/0001240016.tif,0001240016.tif,1
87,factory_cigarettes,9,separacao-rvl_cdip/factory_cigarettes/0001247610.tif,0001247610.tif,0
88,factory_cigarettes,9,separacao-rvl_cdip/factory_cigarettes/0001229948.tif,0001229948.tif,0
89,document_summary,10,separacao-rvl_cdip/document_summary/0000056590.tif,0000056590.tif,1
90,document_summary,10,separacao-rvl_cdip/document_summary/0000063251.tif,0000063251.tif,1
91,document_summary,10,separacao-rvl_cdip/document_summary/0000961138.tif,0000961138.tif,1
92,document_summary,10,separacao-rvl_cdip/document_summary/0000062658.tif,0000062658.tif,1
93,document_summary,10,separacao-rvl_cdip/document_summary/0000064142.tif,0000064142.tif,1
94,document_summary,10,separacao-rvl_cdip/document_summary/0000064129.tif,0000064129.tif,1
95,document_summary,10,separacao-rvl_cdip/document_summary/0001464047.tif,0001464047.tif,1
96,document_summary,10,separacao-rvl_cdip/document_summary/0000063530.tif,0000063530.tif,1
97,document_summary,10,separacao-rvl_cdip/document_summary/0000061197.tif,0000061197.tif,1
98,document_summary,10,separacao-rvl_cdip/document_summary/0000064094.tif,0000064094.tif,1
99,document_summary,10,separacao-rvl_cdip/document_summary/0001464035.tif,0001464035.tif,1
100,document_summary,10,separacao-rvl_cdip/document_summary/0000061196.tif,0000061196.tif,1
109,inbifoo_monthly_report,12,separacao-rvl_cdip/inbifoo_monthly_report/2501661580.tif,2501661580.tif,0
110,inbifoo_monthly_report,12,separacao-rvl_cdip/inbifoo_monthly_report/2501660879_2501660891.tif,2501660879_2501660891.tif,0
111,inbifoo_monthly_report,12,separacao-rvl_cdip/inbifoo_monthly_report/2501660119.tif,2501660119.tif,2
112,inbifoo_monthly_report,12,separacao-rvl_cdip/inbifoo_monthly_report/2501660134.tif,2501660134.tif,1
113,inbifoo_monthly_report,12,separacao-rvl_cdip/inbifoo_monthly_report/2501659808.tif,2501659808.tif,1
115,inbifoo_monthly_report,12,separacao-rvl_cdip/inbifoo_monthly_report/2501661389.tif,2501661389.tif,2
116,inbifoo_monthly_report,12,separacao-rvl_cdip/inbifoo_monthly_report/2501661167.tif,2501661167.tif,1
118,inbifoo_monthly_report,12,separacao-rvl_cdip/inbifoo_monthly_report/2501662308_2501662311.tif,2501662308_2501662311.tif,2
119,inbifoo_monthly_report,12,separacao-rvl_cdip/inbifoo_monthly_report/2501660093_2501660118.tif,2501660093_2501660118.tif,0
120,inbifoo_monthly_report,12,separacao-rvl_cdip/inbifoo_monthly_report/2501659407.tif,2501659407.tif,0
121,phillip_morris_test_distribution_no_logo,13,separacao-rvl_cdip/phillip_morris_test_distribution_no_logo/1000770313_1000770314.tif,1000770313_1000770314.tif,1
122,phillip_morris_test_distribution_no_logo,13,separacao-rvl_cdip/phillip_morris_test_distribution_no_logo/1000771450_1000771451.tif,1000771450_1000771451.tif,2
123,phillip_morris_test_distribution_no_logo,13,separacao-rvl_cdip/phillip_morris_test_distribution_no_logo/1000766586_6587.tif,1000766586_6587.tif,0
124,analytical_research_division_service_request_and_data_report,14,separacao-rvl_cdip/analytical_research_division_service_request_and_data_report/2023781453.tif,2023781453.tif,0
125,analytical_research_division_service_request_and_data_report,14,separacao-rvl_cdip/analytical_research_division_service_request_and_data_report/2025557028.tif,2025557028.tif,0
141,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2085796244.tif,2085796244.tif,1
142,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2085786815.tif,2085786815.tif,1
143,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2085780413.tif,2085780413.tif,1
144,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2085761177.tif,2085761177.tif,1
145,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2085775721.tif,2085775721.tif,1
146,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2076716914.tif,2076716914.tif,1
147,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2085800240.tif,2085800240.tif,1
148,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2078299964.tif,2078299964.tif,1
149,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2085774562.tif,2085774562.tif,1
150,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2085777705.tif,2085777705.tif,1
151,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2085775937.tif,2085775937.tif,1
152,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2085779914.tif,2085779914.tif,1
153,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2085594949.tif,2085594949.tif,1
154,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2078722032.tif,2078722032.tif,1
155,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2082057517.tif,2082057517.tif,1
156,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2085774470.tif,2085774470.tif,1
157,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2085800552.tif,2085800552.tif,1
158,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2077146993.tif,2077146993.tif,1
159,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2085775754.tif,2085775754.tif,1
160,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2085774454.tif,2085774454.tif,1
161,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2078790481.tif,2078790481.tif,1
162,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2085776711.tif,2085776711.tif,1
163,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2085773928.tif,2085773928.tif,1
164,greeting_followed_by_black_bar,16,separacao-rvl_cdip/greeting_followed_by_black_bar/2085774785.tif,2085774785.tif,1
165,phillip_morris_inter-office_correspondence,17,separacao-rvl_cdip/phillip_morris_inter-office_correspondence/2071023208_3209.tif,2071023208_3209.tif,0
166,phillip_morris_inter-office_correspondence,17,separacao-rvl_cdip/phillip_morris_inter-office_correspondence/2074243321_3322.tif,2074243321_3322.tif,4
167,phillip_morris_inter-office_correspondence,17,separacao-rvl_cdip/phillip_morris_inter-office_correspondence/2054500277_2054500278.tif,2054500277_2054500278.tif,2
169,phillip_morris_inter-office_correspondence,17,separacao-rvl_cdip/phillip_morris_inter-office_correspondence/2054509094.tif,2054509094.tif,0
170,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505406743.tif,2505406743.tif,1
171,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2502339467.tif,2502339467.tif,1
172,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505406564.tif,2505406564.tif,1
173,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2028872752.tif,2028872752.tif,1
174,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505163683_3684.tif,2505163683_3684.tif,1
175,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505412134.tif,2505412134.tif,1
176,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505406144.tif,2505406144.tif,1
177,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505406844.tif,2505406844.tif,1
178,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505431006.tif,2505431006.tif,1
179,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505156240.tif,2505156240.tif,1
180,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505406683.tif,2505406683.tif,1
181,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505406588.tif,2505406588.tif,1
182,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505152634.tif,2505152634.tif,1
183,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505411616.tif,2505411616.tif,1
184,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2029207586.tif,2029207586.tif,1
185,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2501852543.tif,2501852543.tif,1
186,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505430460.tif,2505430460.tif,1
187,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2028718358.tif,2028718358.tif,1
188,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2064275073.tif,2064275073.tif,1
189,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505104460.tif,2505104460.tif,1
190,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505415270.tif,2505415270.tif,1
191,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505370225.tif,2505370225.tif,1
192,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505164012.tif,2505164012.tif,1
193,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505430583.tif,2505430583.tif,1
194,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505430396.tif,2505430396.tif,1
195,inbifo_telefax,18,separacao-rvl_cdip/inbifo_telefax/2505430398.tif,2505430398.tif,1
196,bown_williamson_tobacco_corporation_interal_correspondence,19,separacao-rvl_cdip/bown_williamson_tobacco_corporation_interal_correspondence/0011975051.tif,0011975051.tif,2
197,bown_williamson_tobacco_corporation_interal_correspondence,19,separacao-rvl_cdip/bown_williamson_tobacco_corporation_interal_correspondence/0001457967.tif,0001457967.tif,2
198,bown_williamson_tobacco_corporation_interal_correspondence,19,separacao-rvl_cdip/bown_williamson_tobacco_corporation_interal_correspondence/0000974480.tif,0000974480.tif,2
199,bown_williamson_tobacco_corporation_interal_correspondence,19,separacao-rvl_cdip/bown_williamson_tobacco_corporation_interal_correspondence/0000962887.tif,0000962887.tif,2
200,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tcal0350113_0114.tif,tcal0350113_0114.tif,3
201,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0028203.tif,tnwl0028203.tif,3
202,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0017804.tif,tnwl0017804.tif,3
203,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tcal0414389.tif,tcal0414389.tif,3
204,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/11004578.tif,11004578.tif,3
205,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0044102_4103.tif,tnwl0044102_4103.tif,3
206,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0025590.tif,tnwl0025590.tif,3
207,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/11008370.tif,11008370.tif,3
208,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/ti16310884.tif,ti16310884.tif,3
209,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/11004707.tif,11004707.tif,3
210,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tcal0349620_9621.tif,tcal0349620_9621.tif,3
211,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/timo0006878_6880.tif,timo0006878_6880.tif,3
212,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/24012638.tif,24012638.tif,3
213,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/timo0006308_6315.tif,timo0006308_6315.tif,3
214,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0034252.tif,tnwl0034252.tif,3
215,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0028274.tif,tnwl0028274.tif,3
216,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/ti16310691.tif,ti16310691.tif,3
217,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/24010368.tif,24010368.tif,3
218,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/timo0005699_5700.tif,timo0005699_5700.tif,3
219,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/11008151.tif,11008151.tif,3
220,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/ti16311204.tif,ti16311204.tif,3
221,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/24010784.tif,24010784.tif,3
222,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tcal0414277.tif,tcal0414277.tif,3
223,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/24012170.tif,24012170.tif,3
224,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/ton04903.27.tif,ton04903.27.tif,3
225,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/24010740.tif,24010740.tif,3
226,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/94000156.tif,94000156.tif,3
227,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/11008210.tif,11008210.tif,3
228,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0028324.tif,tnwl0028324.tif,3
229,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/ton04903.31.tif,ton04903.31.tif,3
230,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/11008379.tif,11008379.tif,3
231,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0018814.tif,tnwl0018814.tif,3
232,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/09005475.tif,09005475.tif,3
233,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0017821.tif,tnwl0017821.tif,3
234,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tcal0414445.tif,tcal0414445.tif,3
235,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0028134.tif,tnwl0028134.tif,3
236,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0025702.tif,tnwl0025702.tif,3
237,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tcal0349852_9853.tif,tcal0349852_9853.tif,3
238,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/ti16310712.tif,ti16310712.tif,3
239,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tcal0414166.tif,tcal0414166.tif,3
240,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/ti16310120.tif,ti16310120.tif,3
241,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0025519.tif,tnwl0025519.tif,3
242,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/24010728.tif,24010728.tif,3
243,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0025765.tif,tnwl0025765.tif,3
244,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/24006981_24006982.tif,24006981_24006982.tif,3
245,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0025930.tif,tnwl0025930.tif,3
246,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/94000152.tif,94000152.tif,3
247,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/24010781.tif,24010781.tif,3
248,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/09005399.tif,09005399.tif,3
249,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tcal0414292.tif,tcal0414292.tif,3
250,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/timo0006889_6890.tif,timo0006889_6890.tif,3
251,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/24010797.tif,24010797.tif,3
252,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tcal0392320.tif,tcal0392320.tif,3
253,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/09005401.tif,09005401.tif,3
254,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/94005548.tif,94005548.tif,3
255,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/ti16310710.tif,ti16310710.tif,3
256,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0003902.tif,tnwl0003902.tif,3
257,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tcal0414437.tif,tcal0414437.tif,3
258,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0044143_4144.tif,tnwl0044143_4144.tif,3
259,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tcal0349944_9945.tif,tcal0349944_9945.tif,3
260,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/11008364.tif,11008364.tif,3
261,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/24010690.tif,24010690.tif,3
262,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0044881.tif,tnwl0044881.tif,3
263,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tcal0349600_9601.tif,tcal0349600_9601.tif,3
264,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0025617.tif,tnwl0025617.tif,3
265,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0025840.tif,tnwl0025840.tif,3
266,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/11011677.tif,11011677.tif,3
267,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/timo0006567_6568.tif,timo0006567_6568.tif,3
268,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/11008343.tif,11008343.tif,3
269,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/11008413.tif,11008413.tif,3
270,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/timo0006628_6630.tif,timo0006628_6630.tif,3
271,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tcal0349992_9993.tif,tcal0349992_9993.tif,3
272,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0025803.tif,tnwl0025803.tif,3
273,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0017901.tif,tnwl0017901.tif,3
274,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tcal0392233.tif,tcal0392233.tif,3
275,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tnwl0003859.tif,tnwl0003859.tif,3
276,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/tcal0414436.tif,tcal0414436.tif,3
277,the_tobacco_institute_order,20,separacao-rvl_cdip/the_tobacco_institute_order/24010759.tif,24010759.tif,3
