class_name,class_number,doc_path,doc_id,zsl_split,gzsl_split
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233180.tif,0001233180.tif,1,2
questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233182.tif,0001233182.tif,1,1
advertisement-_course_consortium,10,/home/mari/pibic/flat/advertisement-_course_consortium/tob07011.27.tif,tob07011.27.tif,4,5
advertisement-_course_consortium,10,/home/mari/pibic/flat/advertisement-_course_consortium/tob07911.36.tif,tob07911.36.tif,4,5
advertisement-_camel_75th_birthday,11,/home/mari/pibic/flat/advertisement-_camel_75th_birthday/509131834.tif,509131834.tif,3,5
advertisement-_camel_75th_birthday,11,/home/mari/pibic/flat/advertisement-_camel_75th_birthday/509131835.tif,509131835.tif,3,5
advertisement-_introducing-_sub1,12,/home/mari/pibic/flat/advertisement-_introducing-_sub1/0000106842.tif,0000106842.tif,3,5
advertisement-_introducing-_sub1,12,/home/mari/pibic/flat/advertisement-_introducing-_sub1/0000106843.tif,0000106843.tif,3,5
advertisement-_i_love_what-_sub2,13,/home/mari/pibic/flat/advertisement-_i_love_what-_sub2/2071466000_6001.tif,2071466000_6001.tif,1,5
advertisement-_i_love_what-_sub2,13,/home/mari/pibic/flat/advertisement-_i_love_what-_sub2/2071465958_5959.tif,2071465958_5959.tif,1,5
advertisement-_i_love_what-_sub2,13,/home/mari/pibic/flat/advertisement-_i_love_what-_sub2/2071465922_5923.tif,2071465922_5923.tif,1,5
form-_to_firm,14,/home/mari/pibic/flat/form-_to_firm/2025993794.tif,2025993794.tif,0,2
form-_to_firm,14,/home/mari/pibic/flat/form-_to_firm/2063577374.tif,2063577374.tif,0,2
form-_to_firm,14,/home/mari/pibic/flat/form-_to_firm/2063582775.tif,2063582775.tif,0,2
budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/96026186.tif,96026186.tif,2,2
budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732864.tif,95732864.tif,2,2
budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732868.tif,95732868.tif,2,2
budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/96112999a.tif,96112999a.tif,2,2
budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732859.tif,95732859.tif,2,2
budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732860.tif,95732860.tif,2,2
budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732862.tif,95732862.tif,2,2
budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/96018614.tif,96018614.tif,2,2
budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/96158364_8365.tif,96158364_8365.tif,2,2
budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/96669872.tif,96669872.tif,2,2
budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732869.tif,95732869.tif,2,2
budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732873.tif,95732873.tif,2,2
budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732874.tif,95732874.tif,2,2
budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/96152870.tif,96152870.tif,2,2
budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/96584270.tif,96584270.tif,2,2
budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732871.tif,95732871.tif,2,2
budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732857.tif,95732857.tif,2,2
budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/96045985.tif,96045985.tif,2,2
advertisement-_i_can_talk_about-_sub1,16,/home/mari/pibic/flat/advertisement-_i_can_talk_about-_sub1/503783127+-3127.tif,503783127+-3127.tif,5,3
advertisement-_i_can_talk_about-_sub1,16,/home/mari/pibic/flat/advertisement-_i_can_talk_about-_sub1/503783129+-3129.tif,503783129+-3129.tif,5,5
advertisement-_workers,17,/home/mari/pibic/flat/advertisement-_workers/2021311150.tif,2021311150.tif,0,5
advertisement-_workers,17,/home/mari/pibic/flat/advertisement-_workers/2057910538.tif,2057910538.tif,0,3
advertisement-_smoking_should1,18,/home/mari/pibic/flat/advertisement-_smoking_should1/tob08817.94.tif,tob08817.94.tif,5,1
advertisement-_smoking_should1,18,/home/mari/pibic/flat/advertisement-_smoking_should1/tob08808.32.tif,tob08808.32.tif,5,2
scientific_report-_uberprufung,19,/home/mari/pibic/flat/scientific_report-_uberprufung/2028847749.tif,2028847749.tif,4,3
scientific_report-_uberprufung,19,/home/mari/pibic/flat/scientific_report-_uberprufung/2028847751.tif,2028847751.tif,4,3
form-_submission_date,20,/home/mari/pibic/flat/form-_submission_date/81749075_9076.tif,81749075_9076.tif,2,2
form-_submission_date,20,/home/mari/pibic/flat/form-_submission_date/81749056_9057.tif,81749056_9057.tif,2,1
form-_wsa_proposed_project_plan-_subpasta2,21,/home/mari/pibic/flat/form-_wsa_proposed_project_plan-_subpasta2/2078586035.tif,2078586035.tif,5,1
form-_wsa_proposed_project_plan-_subpasta2,21,/home/mari/pibic/flat/form-_wsa_proposed_project_plan-_subpasta2/2505591373.tif,2505591373.tif,5,1
form-_wsa_proposed_project_plan-_subpasta2,21,/home/mari/pibic/flat/form-_wsa_proposed_project_plan-_subpasta2/2074593245.tif,2074593245.tif,5,1
form-_wsa_proposed_project_plan-_subpasta2,21,/home/mari/pibic/flat/form-_wsa_proposed_project_plan-_subpasta2/2078446393.tif,2078446393.tif,5,1
form-_wsa_proposed_project_plan-_subpasta2,21,/home/mari/pibic/flat/form-_wsa_proposed_project_plan-_subpasta2/2074593266.tif,2074593266.tif,5,1
form-_wsa_proposed_project_plan-_subpasta2,21,/home/mari/pibic/flat/form-_wsa_proposed_project_plan-_subpasta2/2078584053.tif,2078584053.tif,5,1
form-_wsa_proposed_project_plan-_subpasta2,21,/home/mari/pibic/flat/form-_wsa_proposed_project_plan-_subpasta2/2078587093.tif,2078587093.tif,5,1
form-_wsa_proposed_project_plan-_subpasta2,21,/home/mari/pibic/flat/form-_wsa_proposed_project_plan-_subpasta2/2074593270.tif,2074593270.tif,5,1
form-_wsa_proposed_project_plan-_subpasta2,21,/home/mari/pibic/flat/form-_wsa_proposed_project_plan-_subpasta2/2505540956.tif,2505540956.tif,5,1
advertisement-_is_this_sign_in_your_window-_sub2,22,/home/mari/pibic/flat/advertisement-_is_this_sign_in_your_window-_sub2/okl00121.72_okl00121.73.tif,okl00121.72_okl00121.73.tif,4,4
advertisement-_is_this_sign_in_your_window-_sub2,22,/home/mari/pibic/flat/advertisement-_is_this_sign_in_your_window-_sub2/tob02016.20.tif,tob02016.20.tif,4,4
advertisement-_is_this_sign_in_your_window-_sub2,22,/home/mari/pibic/flat/advertisement-_is_this_sign_in_your_window-_sub2/okl00121.76_okl00121.77.tif,okl00121.76_okl00121.77.tif,4,4
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/ti16680649_0650.tif,ti16680649_0650.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/ti15831345.tif,ti15831345.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89707224.tif,89707224.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89705846_5847.tif,89705846_5847.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/0000224359.tif,0000224359.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/11011191.tif,11011191.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2065332520_2525.tif,2065332520_2525.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/88106153.tif,88106153.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2501226626.tif,2501226626.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89002675.tif,89002675.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/0000113501.tif,0000113501.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/93409995.tif,93409995.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2024401221.tif,2024401221.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89707527.tif,89707527.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89002738.tif,89002738.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/03079602.tif,03079602.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2073060364.tif,2073060364.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89706608_6608b.tif,89706608_6608b.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2072050453.tif,2072050453.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89002647.tif,89002647.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2080724815.tif,2080724815.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89707856_7857.tif,89707856_7857.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89706660_6662b.tif,89706660_6662b.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89707830.tif,89707830.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/0000414798.tif,0000414798.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2070611837_1838.tif,2070611837_1838.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89707867_7874.tif,89707867_7874.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89706606_6606c.tif,89706606_6606c.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2020346693_2020346695.tif,2020346693_2020346695.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2063273301.tif,2063273301.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89706605_6605b.tif,89706605_6605b.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/ti16610053_0054.tif,ti16610053_0054.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2080724814.tif,2080724814.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89706342_6382.tif,89706342_6382.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2040798201.tif,2040798201.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/0000224379.tif,0000224379.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/88407036.tif,88407036.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/1003710407.tif,1003710407.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2046023305.tif,2046023305.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89707678_7695.tif,89707678_7695.tif,4,2
budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89707648_7659.tif,89707648_7659.tif,4,2
advertisement-_5_long_green,24,/home/mari/pibic/flat/advertisement-_5_long_green/2042529421_2042529422.tif,2042529421_2042529422.tif,5,4
advertisement-_5_long_green,24,/home/mari/pibic/flat/advertisement-_5_long_green/2042529433.tif,2042529433.tif,5,4
budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653335.tif,96653335.tif,5,0
budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653451.tif,96653451.tif,5,1
budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653169.tif,96653169.tif,5,4
budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653178.tif,96653178.tif,5,1
budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653268.tif,96653268.tif,5,1
budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653379.tif,96653379.tif,5,2
budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653442.tif,96653442.tif,5,0
budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653124.tif,96653124.tif,5,4
budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653420.tif,96653420.tif,5,1
budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653067.tif,96653067.tif,5,0
budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653205.tif,96653205.tif,5,4
budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96652671.tif,96652671.tif,5,5
budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653669.tif,96653669.tif,5,2
budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653740.tif,96653740.tif,5,0
budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653316.tif,96653316.tif,5,1
budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653250.tif,96653250.tif,5,0
budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653307.tif,96653307.tif,5,2
budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653752.tif,96653752.tif,5,2
specification-_philip_morris_direct_material_individual_spec,26,/home/mari/pibic/flat/specification-_philip_morris_direct_material_individual_spec/2076410265.tif,2076410265.tif,1,1
specification-_philip_morris_direct_material_individual_spec,26,/home/mari/pibic/flat/specification-_philip_morris_direct_material_individual_spec/2076276369.tif,2076276369.tif,1,0
specification-_philip_morris_direct_material_individual_spec,26,/home/mari/pibic/flat/specification-_philip_morris_direct_material_individual_spec/2076276143.tif,2076276143.tif,1,2
specification-_philip_morris_direct_material_individual_spec,26,/home/mari/pibic/flat/specification-_philip_morris_direct_material_individual_spec/2076276387.tif,2076276387.tif,1,5
specification-_philip_morris_direct_material_individual_spec,26,/home/mari/pibic/flat/specification-_philip_morris_direct_material_individual_spec/2076276381.tif,2076276381.tif,1,5
specification-_philip_morris_direct_material_individual_spec,26,/home/mari/pibic/flat/specification-_philip_morris_direct_material_individual_spec/2076276390.tif,2076276390.tif,1,5
specification-_philip_morris_direct_material_individual_spec,26,/home/mari/pibic/flat/specification-_philip_morris_direct_material_individual_spec/2076276393.tif,2076276393.tif,1,5
specification-_philip_morris_direct_material_individual_spec,26,/home/mari/pibic/flat/specification-_philip_morris_direct_material_individual_spec/2076276140.tif,2076276140.tif,1,4
specification-_philip_morris_direct_material_individual_spec,26,/home/mari/pibic/flat/specification-_philip_morris_direct_material_individual_spec/2076276134.tif,2076276134.tif,1,1
form-_inventory_and_withdraval,27,/home/mari/pibic/flat/form-_inventory_and_withdraval/2031551779.tif,2031551779.tif,3,4
form-_inventory_and_withdraval,27,/home/mari/pibic/flat/form-_inventory_and_withdraval/2031551769.tif,2031551769.tif,3,4
form-_inventory_and_withdraval,27,/home/mari/pibic/flat/form-_inventory_and_withdraval/2031551780.tif,2031551780.tif,3,4
form-_inventory_and_withdraval,27,/home/mari/pibic/flat/form-_inventory_and_withdraval/2031551758.tif,2031551758.tif,3,4
form-_inventory_and_withdraval,27,/home/mari/pibic/flat/form-_inventory_and_withdraval/2031551753.tif,2031551753.tif,3,4
form-_inventory_and_withdraval,27,/home/mari/pibic/flat/form-_inventory_and_withdraval/2031551756.tif,2031551756.tif,3,4
form-_inventory_and_withdraval,27,/home/mari/pibic/flat/form-_inventory_and_withdraval/2031551766.tif,2031551766.tif,3,4
advertisement-_who'd_believe,28,/home/mari/pibic/flat/advertisement-_who'd_believe/93420899.tif,93420899.tif,2,5
advertisement-_who'd_believe,28,/home/mari/pibic/flat/advertisement-_who'd_believe/93420884.tif,93420884.tif,2,4
advertisement-_camel_no_other,29,/home/mari/pibic/flat/advertisement-_camel_no_other/502598964.tif,502598964.tif,0,2
advertisement-_camel_no_other,29,/home/mari/pibic/flat/advertisement-_camel_no_other/502598948.tif,502598948.tif,0,2
form-_sample_description_data,30,/home/mari/pibic/flat/form-_sample_description_data/0001451195.tif,0001451195.tif,2,0
form-_sample_description_data,30,/home/mari/pibic/flat/form-_sample_description_data/0000986890.tif,0000986890.tif,2,1
form-_results,31,/home/mari/pibic/flat/form-_results/01257086.tif,01257086.tif,1,0
form-_results,31,/home/mari/pibic/flat/form-_results/01585745_01585747.tif,01585745_01585747.tif,1,1
advertisement-_philip_morris_anounces,32,/home/mari/pibic/flat/advertisement-_philip_morris_anounces/2501209636.tif,2501209636.tif,3,0
advertisement-_philip_morris_anounces,32,/home/mari/pibic/flat/advertisement-_philip_morris_anounces/2504014129.tif,2504014129.tif,3,0
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2073689958.tif,2073689958.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074948245.tif,2074948245.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075300462.tif,2075300462.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074220774.tif,2074220774.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074955087.tif,2074955087.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074824468.tif,2074824468.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2076165141.tif,2076165141.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074945360.tif,2074945360.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075475340.tif,2075475340.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075488463.tif,2075488463.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074838808.tif,2074838808.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074827383.tif,2074827383.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074824808.tif,2074824808.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075549822.tif,2075549822.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075464949.tif,2075464949.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074822466.tif,2074822466.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075492784.tif,2075492784.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2077800184.tif,2077800184.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2064807359.tif,2064807359.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074956077.tif,2074956077.tif,4,4
form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075016520.tif,2075016520.tif,4,4
