,class_name,class_number,doc_path,doc_id,split
42,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233184.tif,0001233184.tif,4
45,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233181.tif,0001233181.tif,2
46,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233198.tif,0001233198.tif,0
47,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233187.tif,0001233187.tif,4
48,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233179.tif,0001233179.tif,1
49,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233205.tif,0001233205.tif,2
50,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233201.tif,0001233201.tif,3
51,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233204.tif,0001233204.tif,1
52,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233191.tif,0001233191.tif,0
53,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233193.tif,0001233193.tif,2
54,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233177.tif,0001233177.tif,0
55,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233190.tif,0001233190.tif,1
56,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233186.tif,0001233186.tif,4
57,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233180.tif,0001233180.tif,2
58,questionnaire-_77708,9,/home/mari/pibic/flat/questionnaire-_77708/0001233182.tif,0001233182.tif,1
59,advertisement-_course_consortium,10,/home/mari/pibic/flat/advertisement-_course_consortium/tob07011.27.tif,tob07011.27.tif,0
60,advertisement-_course_consortium,10,/home/mari/pibic/flat/advertisement-_course_consortium/tob07911.36.tif,tob07911.36.tif,0
61,advertisement-_camel_75th_birthday,11,/home/mari/pibic/flat/advertisement-_camel_75th_birthday/509131834.tif,509131834.tif,0
62,advertisement-_camel_75th_birthday,11,/home/mari/pibic/flat/advertisement-_camel_75th_birthday/509131835.tif,509131835.tif,0
63,advertisement-_introducing-_sub1,12,/home/mari/pibic/flat/advertisement-_introducing-_sub1/0000106842.tif,0000106842.tif,0
64,advertisement-_introducing-_sub1,12,/home/mari/pibic/flat/advertisement-_introducing-_sub1/0000106843.tif,0000106843.tif,0
65,advertisement-_i_love_what-_sub2,13,/home/mari/pibic/flat/advertisement-_i_love_what-_sub2/2071466000_6001.tif,2071466000_6001.tif,0
66,advertisement-_i_love_what-_sub2,13,/home/mari/pibic/flat/advertisement-_i_love_what-_sub2/2071465958_5959.tif,2071465958_5959.tif,0
67,advertisement-_i_love_what-_sub2,13,/home/mari/pibic/flat/advertisement-_i_love_what-_sub2/2071465922_5923.tif,2071465922_5923.tif,0
68,form-_to_firm,14,/home/mari/pibic/flat/form-_to_firm/2025993794.tif,2025993794.tif,2
69,form-_to_firm,14,/home/mari/pibic/flat/form-_to_firm/2063577374.tif,2063577374.tif,2
70,form-_to_firm,14,/home/mari/pibic/flat/form-_to_firm/2063582775.tif,2063582775.tif,2
71,budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/96026186.tif,96026186.tif,2
72,budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732864.tif,95732864.tif,2
73,budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732868.tif,95732868.tif,2
74,budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/96112999a.tif,96112999a.tif,2
75,budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732859.tif,95732859.tif,2
76,budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732860.tif,95732860.tif,2
77,budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732862.tif,95732862.tif,2
78,budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/96018614.tif,96018614.tif,2
79,budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/96158364_8365.tif,96158364_8365.tif,2
80,budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/96669872.tif,96669872.tif,2
81,budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732869.tif,95732869.tif,2
82,budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732873.tif,95732873.tif,2
83,budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732874.tif,95732874.tif,2
84,budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/96152870.tif,96152870.tif,2
85,budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/96584270.tif,96584270.tif,2
86,budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732871.tif,95732871.tif,2
87,budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/95732857.tif,95732857.tif,2
88,budget-_locally_paid,15,/home/mari/pibic/flat/budget-_locally_paid/96045985.tif,96045985.tif,2
89,advertisement-_i_can_talk_about-_sub1,16,/home/mari/pibic/flat/advertisement-_i_can_talk_about-_sub1/503783127+-3127.tif,503783127+-3127.tif,3
90,advertisement-_i_can_talk_about-_sub1,16,/home/mari/pibic/flat/advertisement-_i_can_talk_about-_sub1/503783129+-3129.tif,503783129+-3129.tif,0
91,advertisement-_workers,17,/home/mari/pibic/flat/advertisement-_workers/2021311150.tif,2021311150.tif,0
92,advertisement-_workers,17,/home/mari/pibic/flat/advertisement-_workers/2057910538.tif,2057910538.tif,3
93,advertisement-_smoking_should1,18,/home/mari/pibic/flat/advertisement-_smoking_should1/tob08817.94.tif,tob08817.94.tif,1
94,advertisement-_smoking_should1,18,/home/mari/pibic/flat/advertisement-_smoking_should1/tob08808.32.tif,tob08808.32.tif,2
95,scientific_report-_uberprufung,19,/home/mari/pibic/flat/scientific_report-_uberprufung/2028847749.tif,2028847749.tif,3
96,scientific_report-_uberprufung,19,/home/mari/pibic/flat/scientific_report-_uberprufung/2028847751.tif,2028847751.tif,3
97,form-_submission_date,20,/home/mari/pibic/flat/form-_submission_date/81749075_9076.tif,81749075_9076.tif,2
98,form-_submission_date,20,/home/mari/pibic/flat/form-_submission_date/81749056_9057.tif,81749056_9057.tif,1
99,form-_wsa_proposed_project_plan-_subpasta2,21,/home/mari/pibic/flat/form-_wsa_proposed_project_plan-_subpasta2/2078586035.tif,2078586035.tif,1
100,form-_wsa_proposed_project_plan-_subpasta2,21,/home/mari/pibic/flat/form-_wsa_proposed_project_plan-_subpasta2/2505591373.tif,2505591373.tif,1
101,form-_wsa_proposed_project_plan-_subpasta2,21,/home/mari/pibic/flat/form-_wsa_proposed_project_plan-_subpasta2/2074593245.tif,2074593245.tif,1
102,form-_wsa_proposed_project_plan-_subpasta2,21,/home/mari/pibic/flat/form-_wsa_proposed_project_plan-_subpasta2/2078446393.tif,2078446393.tif,1
103,form-_wsa_proposed_project_plan-_subpasta2,21,/home/mari/pibic/flat/form-_wsa_proposed_project_plan-_subpasta2/2074593266.tif,2074593266.tif,1
104,form-_wsa_proposed_project_plan-_subpasta2,21,/home/mari/pibic/flat/form-_wsa_proposed_project_plan-_subpasta2/2078584053.tif,2078584053.tif,1
105,form-_wsa_proposed_project_plan-_subpasta2,21,/home/mari/pibic/flat/form-_wsa_proposed_project_plan-_subpasta2/2078587093.tif,2078587093.tif,1
106,form-_wsa_proposed_project_plan-_subpasta2,21,/home/mari/pibic/flat/form-_wsa_proposed_project_plan-_subpasta2/2074593270.tif,2074593270.tif,1
107,form-_wsa_proposed_project_plan-_subpasta2,21,/home/mari/pibic/flat/form-_wsa_proposed_project_plan-_subpasta2/2505540956.tif,2505540956.tif,1
108,advertisement-_is_this_sign_in_your_window-_sub2,22,/home/mari/pibic/flat/advertisement-_is_this_sign_in_your_window-_sub2/okl00121.72_okl00121.73.tif,okl00121.72_okl00121.73.tif,4
109,advertisement-_is_this_sign_in_your_window-_sub2,22,/home/mari/pibic/flat/advertisement-_is_this_sign_in_your_window-_sub2/tob02016.20.tif,tob02016.20.tif,4
110,advertisement-_is_this_sign_in_your_window-_sub2,22,/home/mari/pibic/flat/advertisement-_is_this_sign_in_your_window-_sub2/okl00121.76_okl00121.77.tif,okl00121.76_okl00121.77.tif,4
111,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/ti16680649_0650.tif,ti16680649_0650.tif,2
112,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/ti15831345.tif,ti15831345.tif,2
113,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89707224.tif,89707224.tif,2
114,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89705846_5847.tif,89705846_5847.tif,2
115,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/0000224359.tif,0000224359.tif,2
116,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/11011191.tif,11011191.tif,2
117,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2065332520_2525.tif,2065332520_2525.tif,2
118,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/88106153.tif,88106153.tif,2
119,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2501226626.tif,2501226626.tif,2
120,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89002675.tif,89002675.tif,2
121,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/0000113501.tif,0000113501.tif,2
122,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/93409995.tif,93409995.tif,2
123,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2024401221.tif,2024401221.tif,2
124,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89707527.tif,89707527.tif,2
125,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89002738.tif,89002738.tif,2
126,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/03079602.tif,03079602.tif,2
127,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2073060364.tif,2073060364.tif,2
128,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89706608_6608b.tif,89706608_6608b.tif,2
129,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2072050453.tif,2072050453.tif,2
130,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89002647.tif,89002647.tif,2
131,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2080724815.tif,2080724815.tif,2
132,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89707856_7857.tif,89707856_7857.tif,2
133,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89706660_6662b.tif,89706660_6662b.tif,2
134,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89707830.tif,89707830.tif,2
135,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/0000414798.tif,0000414798.tif,2
136,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2070611837_1838.tif,2070611837_1838.tif,2
137,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89707867_7874.tif,89707867_7874.tif,2
138,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89706606_6606c.tif,89706606_6606c.tif,2
139,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2020346693_2020346695.tif,2020346693_2020346695.tif,2
140,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2063273301.tif,2063273301.tif,2
141,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89706605_6605b.tif,89706605_6605b.tif,2
142,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/ti16610053_0054.tif,ti16610053_0054.tif,2
143,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2080724814.tif,2080724814.tif,2
144,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89706342_6382.tif,89706342_6382.tif,2
145,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2040798201.tif,2040798201.tif,2
146,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/0000224379.tif,0000224379.tif,2
147,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/88407036.tif,88407036.tif,2
148,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/1003710407.tif,1003710407.tif,2
149,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/2046023305.tif,2046023305.tif,2
150,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89707678_7695.tif,89707678_7695.tif,2
151,budget-_table3,23,/home/mari/pibic/flat/budget-_table3/89707648_7659.tif,89707648_7659.tif,2
152,advertisement-_5_long_green,24,/home/mari/pibic/flat/advertisement-_5_long_green/2042529421_2042529422.tif,2042529421_2042529422.tif,4
153,advertisement-_5_long_green,24,/home/mari/pibic/flat/advertisement-_5_long_green/2042529433.tif,2042529433.tif,4
155,budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653451.tif,96653451.tif,1
156,budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653169.tif,96653169.tif,4
157,budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653178.tif,96653178.tif,1
158,budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653268.tif,96653268.tif,1
159,budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653379.tif,96653379.tif,2
161,budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653124.tif,96653124.tif,4
162,budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653420.tif,96653420.tif,1
164,budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653205.tif,96653205.tif,4
165,budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96652671.tif,96652671.tif,0
166,budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653669.tif,96653669.tif,2
168,budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653316.tif,96653316.tif,1
170,budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653307.tif,96653307.tif,2
171,budget-_actual_budget_summary,25,/home/mari/pibic/flat/budget-_actual_budget_summary/96653752.tif,96653752.tif,2
172,specification-_philip_morris_direct_material_individual_spec,26,/home/mari/pibic/flat/specification-_philip_morris_direct_material_individual_spec/2076410265.tif,2076410265.tif,1
174,specification-_philip_morris_direct_material_individual_spec,26,/home/mari/pibic/flat/specification-_philip_morris_direct_material_individual_spec/2076276143.tif,2076276143.tif,2
175,specification-_philip_morris_direct_material_individual_spec,26,/home/mari/pibic/flat/specification-_philip_morris_direct_material_individual_spec/2076276387.tif,2076276387.tif,0
176,specification-_philip_morris_direct_material_individual_spec,26,/home/mari/pibic/flat/specification-_philip_morris_direct_material_individual_spec/2076276381.tif,2076276381.tif,0
177,specification-_philip_morris_direct_material_individual_spec,26,/home/mari/pibic/flat/specification-_philip_morris_direct_material_individual_spec/2076276390.tif,2076276390.tif,0
178,specification-_philip_morris_direct_material_individual_spec,26,/home/mari/pibic/flat/specification-_philip_morris_direct_material_individual_spec/2076276393.tif,2076276393.tif,0
179,specification-_philip_morris_direct_material_individual_spec,26,/home/mari/pibic/flat/specification-_philip_morris_direct_material_individual_spec/2076276140.tif,2076276140.tif,4
180,specification-_philip_morris_direct_material_individual_spec,26,/home/mari/pibic/flat/specification-_philip_morris_direct_material_individual_spec/2076276134.tif,2076276134.tif,1
181,form-_inventory_and_withdraval,27,/home/mari/pibic/flat/form-_inventory_and_withdraval/2031551779.tif,2031551779.tif,4
182,form-_inventory_and_withdraval,27,/home/mari/pibic/flat/form-_inventory_and_withdraval/2031551769.tif,2031551769.tif,4
183,form-_inventory_and_withdraval,27,/home/mari/pibic/flat/form-_inventory_and_withdraval/2031551780.tif,2031551780.tif,4
184,form-_inventory_and_withdraval,27,/home/mari/pibic/flat/form-_inventory_and_withdraval/2031551758.tif,2031551758.tif,4
185,form-_inventory_and_withdraval,27,/home/mari/pibic/flat/form-_inventory_and_withdraval/2031551753.tif,2031551753.tif,4
186,form-_inventory_and_withdraval,27,/home/mari/pibic/flat/form-_inventory_and_withdraval/2031551756.tif,2031551756.tif,4
187,form-_inventory_and_withdraval,27,/home/mari/pibic/flat/form-_inventory_and_withdraval/2031551766.tif,2031551766.tif,4
188,advertisement-_who'd_believe,28,/home/mari/pibic/flat/advertisement-_who'd_believe/93420899.tif,93420899.tif,0
189,advertisement-_who'd_believe,28,/home/mari/pibic/flat/advertisement-_who'd_believe/93420884.tif,93420884.tif,4
190,advertisement-_camel_no_other,29,/home/mari/pibic/flat/advertisement-_camel_no_other/502598964.tif,502598964.tif,2
191,advertisement-_camel_no_other,29,/home/mari/pibic/flat/advertisement-_camel_no_other/502598948.tif,502598948.tif,2
193,form-_sample_description_data,30,/home/mari/pibic/flat/form-_sample_description_data/0000986890.tif,0000986890.tif,1
195,form-_results,31,/home/mari/pibic/flat/form-_results/01585745_01585747.tif,01585745_01585747.tif,1
198,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2073689958.tif,2073689958.tif,4
199,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074948245.tif,2074948245.tif,4
200,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075300462.tif,2075300462.tif,4
201,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074220774.tif,2074220774.tif,4
202,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074955087.tif,2074955087.tif,4
203,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074824468.tif,2074824468.tif,4
204,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2076165141.tif,2076165141.tif,4
205,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074945360.tif,2074945360.tif,4
206,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075475340.tif,2075475340.tif,4
207,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075488463.tif,2075488463.tif,4
208,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074838808.tif,2074838808.tif,4
209,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074827383.tif,2074827383.tif,4
210,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074824808.tif,2074824808.tif,4
211,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075549822.tif,2075549822.tif,4
212,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075464949.tif,2075464949.tif,4
213,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074822466.tif,2074822466.tif,4
214,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075492784.tif,2075492784.tif,4
215,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2077800184.tif,2077800184.tif,4
216,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2064807359.tif,2064807359.tif,4
217,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074956077.tif,2074956077.tif,4
218,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075016520.tif,2075016520.tif,4
219,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2064873043.tif,2064873043.tif,4
220,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075775850.tif,2075775850.tif,4
221,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074248788.tif,2074248788.tif,4
222,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074844086.tif,2074844086.tif,4
223,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075489792.tif,2075489792.tif,4
224,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075073999.tif,2075073999.tif,4
225,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2073086839.tif,2073086839.tif,4
226,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075487553.tif,2075487553.tif,4
227,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075579431.tif,2075579431.tif,4
228,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074849359.tif,2074849359.tif,4
229,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2075970824.tif,2075970824.tif,4
230,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074672782.tif,2074672782.tif,4
231,form-_philip_morris_facsmile4-_subpasta2,33,/home/mari/pibic/flat/form-_philip_morris_facsmile4-_subpasta2/2074681114.tif,2074681114.tif,4
